id,cycle,setting1,setting2,setting3,concentration,flow_rate,compression,pressure,volume,mats,dense,volt,cap,stdev,temp,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,ttf,ts
6,-86610,37747.773,-97668.08,-8670.99,55932.207,18121.408,11340.939,43774.246,-48494.21,9317.241,-26880.586,24876.137,-89875.98,2351.2532,33086.594,-12850.286,-89930.62,-26079.205,-24027.738,24819.715,-74213.96,-92475.25,-7623.6562,-66190.516,-46132.39,30164,2785148849
6,-56013,28803.822,19609.463,37782.406,73903.805,-77186.484,-89357.88,27044.78,46476.88,-19175.562,54612.734,28378.36,-90950.1,-14130.924,-68346.14,-7389.445,83231.82,-18622.385,83461.61,56151.125,57445.035,83063.73,-20412.248,80814.94,46030.15,27293,3344007487
6,12771,-23461.2,-73540.29,47307.89,-94440.766,17778.152,32974.176,78960.33,-80922.46,-49311.848,24815.549,23242.201,24910.36,2605.4944,-165.59024,59968.242,51862.875,75665.68,54231.77,34091.695,-53455.543,-51749.48,-90682.07,-67593.94,96954.42,-44826,1118362974
6,58616,83691.625,-3945.5332,-88323.46,-81797.87,382.55475,2508.9893,99451.68,-77380.22,7514.4214,79098.26,35571.984,72579.97,-9018.163,16896.746,96309.12,68031.03,-74159.6,82450.84,-15165.689,-36264.723,37803.094,91261.54,-62649.555,-70767.49,1216,3642567588
6,-22932,19166.207,86758.38,-67264.02,9509.591,29661.8,-30993.84,-98938.125,57651.293,96146.02,17665.332,64299.457,63789.53,30219.508,-13536.524,83581.49,8915.426,-12952.382,-34790.516,-92290.016,92733.44,-37050.58,47982.113,38394.082,-1172.3907,44671,1791282021
6,-24380,-70346.37,-37285.668,82233.01,29287.041,-69142.414,81315.266,-69736.33,-45005.934,-57599.8,-95786.09,91802.086,-78645.01,-95654.65,89355.15,-31838.486,43057.3,-92860.37,69965.31,66249.93,-13559.025,84733.62,43418.92,95764.29,95430.984,-1020,3057920245
6,24549,76829.266,-66479.4,-96081.27,32222.77,-88132.06,79345.3,-70148.125,-22296.05,-89519.94,-93033.19,-66952.86,156.05229,-83721.234,7052.1724,85223.69,71302.21,80157.41,-81283.37,73725.43,-88814.8,-67886.96,-50883.773,-73441.16,-75427.9,48865,1890383449
6,14222,82426.69,69619.94,-54086.086,-26494.258,-50324.332,-30312.248,8700.046,66512.07,23367.623,-24362.143,-87967.78,22796.9,83081.945,-72949.74,-31195.611,-11787.311,18992.645,56776.855,-84339.26,74820.86,12498.833,-12118.184,62201.73,70668.49,95945,
6,40754,-40867.883,-85979.31,-33965.445,-93447.305,-9480.615,-63034.08,23131.623,79608.12,-56441.496,-58634.715,-89293.56,-48669.832,-27748.33,-78516.68,90105.55,88690.23,12553.672,58182.91,95963.67,-73239.266,69983.2,-72350.5,34938.91,-62760.03,-34668,3030264845
6,-48904,-67909.85,-21845.32,59566.367,-97000.93,54028.46,67674.57,-88098.23,32273.16,51703.785,46438.93,-65340.215,-45973.945,-63897.094,1379.7825,-47808.984,68308.16,-22498.055,-32613.455,23571.744,-62553.684,1673.4451,-4587.4395,-98544.02,50297.55,33566,1597889673
6,48491,27762.193,42030.79,-58022.883,89124.336,65425.324,17854.713,-81636.55,20423.3,-5820.6816,-93092.305,16009.534,-91819.08,70781.96,-9764.196,66361.46,66675.2,71409.56,60174.81,-25735.62,49704.09,-74126.39,98136.42,-45973.465,-40616.51,-37986,1953719598
6,-36297,19838.04,-89830.58,55881.062,-89196.05,-55211.96,-20094.205,-51434.53,-6815.9434,13141.593,-6504.1997,75910.54,-51601.95,-80662.72,73535.305,-77799.92,-39954.53,29094.404,-88490.914,88537.31,-39606.562,-89966.59,-86094.5,8863.752,-17972.771,98735,1089251358
6,-50673,21248.71,2342.1152,2377.7847,67028.06,43300.44,73306.52,-68801.25,43293.77,72958.58,82819.06,41246.297,-82656.35,88168.46,-79772.305,3693.5664,77508.66,-5467.5522,-81652.875,61431.812,-74133.66,-83636.18,-4790.7417,-25426.385,-71376.875,60133,2163173876
6,-76802,-69334.47,-35676.527,-36171.94,-48055.004,-42195.51,75013.54,45802.82,45670.52,27143.08,-46070.13,33411.453,-19164.14,62185.066,53520.45,78389.99,-99038.06,-94070.53,46388.6,94824.08,23141.943,-87293.83,81200.12,54489.918,-43142.277,69824,2995991542
6,99163,-15651.38,40730.53,-83972.805,70676.086,-3657.7227,-3547.0586,-41961.4,40711.688,-40770.02,-50643.285,-2760.456,-17218.078,-61904.688,-80758.43,52265.04,-89405.67,24552.818,56051.63,-98905.086,-45275.78,-36789.254,-31411.879,-16089.186,34177.367,85894,130290492
6,88607,59385.34,60998.29,66046.48,-84633.734,-45186.56,-53066.24,24366.545,-4824.9966,23949.457,-7972.16,66795.89,28866.9,83363.664,32438.896,9184.808,-40763.855,40375.004,55623.984,25302.814,60281.42,-50407.918,76955.46,-27340.56,61352.414,21724,705526157
6,35817,99358.664,8465.766,54294.105,-53354.06,-58084.848,-93175.266,-67386.055,-94527.76,-77455.51,10564.797,49808.656,-29138.629,-92883.5,5969.1387,-29396.75,75048.81,-10496.672,81649.836,68640.89,-40028.867,-14316.9795,3345.3691,82605.34,-39666.02,-72137,1768987789
6,-2375,-62238.535,85550.01,-69817.49,69364.62,-41820.387,-12398.836,31286.49,56061.23,-7707.6074,-35685.29,-57558.992,62154.434,91457.53,-75683.69,-76100.84,-42042.426,-19327.295,-97484.89,59021.523,28071.559,-27881.172,26182.205,-38041.86,-73481.19,-26353,409251787
6,80778,-53534.953,53410.418,-34323.777,22747.771,-82269.266,10681.833,37307.75,30545.34,56943.848,31345.154,-3669.448,40027.06,-57869.832,-28474.111,-39623.594,-14111.342,-37092.656,-44909.117,-15341.795,3387.914,-3547.1006,48733.176,24075.172,-10718.161,70098,3628412178
6,88902,53878.176,-51789.805,37446.273,77304.125,69911.61,-92363.086,-52936.586,5546.8076,-28166.23,99687.3,6999.917,77847.375,-50592.727,92898.54,39000.91,-11385.579,-27497.803,-91032.586,37380.836,25054.672,82223.92,31138.803,-14430.916,-28177.695,-909,1014308837
6,6265,-60452.7,-39919.01,-34168.84,63385.71,16136.493,38056.52,85873.54,26123.951,5431.2983,61157.723,48780.15,-6033.1187,79547.95,-38649.117,94847.67,40651.293,39800.535,83.51435,65982.664,98082.69,-48775.773,-44901.137,57166.645,12731.927,-88333,3442021147
6,51502,-87317.05,920.1123,77054.41,54562.9,86243.914,-54559.832,-69805.11,-85802.01,7838.695,-8640.631,-35506.824,-34298.54,-13144.996,-61114.46,2312.7092,-54969.16,60009.332,-87853.336,-50303.785,-17612.893,-42960.15,-29978.588,-92502.7,-13706.365,-62483,2561374303
6,9811,47724.266,64481.605,66312.03,47818.37,-84097.445,3711.4922,-26206.611,-88811.016,-53736.41,-24536.98,30819.96,-61291.117,69843.32,38957.938,70093.46,-75902.65,-13101.918,34154.406,-64138.395,-22832.055,-38404.16,-55166.656,91569.61,34811.168,23600,2775529475
6,-99053,-90239.19,-46822.973,-82593.8,91430.66,-39876.55,-20326.672,-58906.83,-61624.527,43153.426,2849.459,-3721.4556,69872.62,68392.66,-27393.51,72544.44,91453.164,-6144.7627,38842.223,15222.143,57813.297,-65171.06,4707.9443,25759.535,77123.305,53505,1459491783
6,-13536,-65238.32,38409.07,32167.182,90362.48,-11863.178,-33800.645,-56946.035,66214.18,86901.02,91336.21,52871.785,-39158.59,86882.41,-7308.288,66534.22,68708.164,-76055.01,27789.18,41112.574,77810.18,59094.266,-72785.01,-55162.547,24342.74,68351,3282926034
6,94482,-71392.164,-52290.88,39221.297,-62682.184,13576.632,-93117.65,98407.914,72835.586,-39873.08,-96889.08,24978.064,54973.152,47174.59,-31625.877,51819.562,-10313.174,-69244.03,57411.312,-14042.704,-31187.59,7235.47,90131.76,73778.09,-67463.79,-5559,1049312053
6,-343,41394.98,6492.261,-27696.434,-57205.773,-31051.604,-71718.31,-43718.844,-67220.06,69941.33,-16395.184,74032.54,71386.09,31044.17,13191.678,-36450.008,-9068.76,-57834.24,10591.042,74432.96,36455.113,-90663.96,-64324.1,9343.066,97720.79,37001,2944691611
6,13868,43012.375,-4506.55,-82697.766,-13990.224,-2869.492,18955.627,52520.848,84398.71,-15906.728,15786.061,-89520.18,27883.172,20433.264,-79718.914,-30731.006,-64300.984,-59218.04,-61575.62,-89178.42,-70571.44,9115.3125,-60667.008,-9235.474,7889.3003,73067,1973427683
6,-26412,-46049.234,50780.043,-92432.055,83000.2,62320.832,58275.35,-38748.863,-59189.977,-81042.12,46772.44,-66551.69,-2178.014,29435.871,71176.04,31717.28,-19146.043,95686.7,65803.414,51525.773,55759.934,92857.195,6612.552,1832.4359,-61411.51,68215,2800229302
6,-24350,-96660.91,-74749.43,19132.957,43164.344,-17511.32,8848.095,-86230.51,-9856.662,38283.66,-76697.71,-38286.324,-81579.195,-6817.815,-70676.12,-3320.2292,-58038.684,78998.1,16395.322,-8909.725,-89074.86,6921.757,-84366.7,75714.85,-96690.96,28333,3022734428
6,49820,4026.764,99536.414,40991.17,99385.57,-1758.7527,-88232.66,-42178.977,10760.36,-44642.574,47395.535,-36382.195,-93903.38,-70474.7,-46304.223,95620.94,-67857.7,-98194.83,-19862.646,-55637.402,-88792.74,-64411.2,-64965.926,-19477.57,17932.65,78240,3223419137
6,-32351,27941.578,-23031.957,90704.17,-19624.467,-36239.32,-406.7462,65996.14,66228.016,69018.13,-57564.402,-61382.242,-67465.64,-59144.035,28329.266,-81882.59,21545.139,52684.465,-11718.698,55128.676,92494.29,-9987.736,-77853.234,-12502.896,7255.141,-27445,4038755463
6,66379,18802.352,98015.18,80260.76,-31707.824,-80359.87,-36251.008,8285.964,-94616.266,-676.4849,-94581.21,-61638.527,93585.62,-43770.67,-65271.688,-14493.36,-87247.625,76632.68,41871.766,-43060.67,-32895.637,-65562.29,-92438.84,61716.324,-61621.758,-86933,817029780
6,-49199,44649.242,-7513.2485,-60432.6,-92358.76,63567.0,25590.996,-80501.914,-15752.017,65714.43,77117.414,41570.074,57483.66,-40501.895,-18055.89,57191.51,-90621.195,54184.0,-54445.246,17565.379,5598.892,-18473.268,9843.693,-73843.4,78011.305,-67624,2066956489
6,-64704,-40715.0,-87308.49,52528.527,12706.866,80125.54,-78294.1,-72703.37,-69509.24,69161.164,-29175.127,44746.63,48727.812,-57599.223,43777.53,-36694.984,20015.426,84535.016,-22751.809,30896.432,56649.21,-60763.824,-84051.125,-58988.7,-72870.89,31055,2784104510
6,-95435,96134.914,-8495.377,55788.44,-33561.816,83414.766,97894.07,62316.836,-53559.84,3275.7532,48742.53,64097.387,-23492.158,-79805.945,-23642.117,61209.254,2630.6992,-5827.806,6535.1553,81516.23,-87162.76,-67777.12,-61434.34,-32973.824,46638.21,-50296,893795908
6,196,-44382.496,16773.275,45684.332,-79112.305,-33979.19,-77885.24,-30450.826,10775.2295,56131.875,23883.248,95550.67,-36638.637,88069.62,42978.523,-45806.49,14602.62,51085.617,37456.414,56902.83,40833.695,58615.223,62695.95,3420.2087,56276.06,61634,3589477590
6,-68958,97868.44,81909.89,33366.527,48259.582,48213.4,62083.8,87773.89,-350.78748,-84572.38,-18731.5,-66413.47,-36829.645,54852.93,-59094.207,-62094.35,55860.418,-94923.72,-14385.077,76537.41,95041.89,-23637.467,-38547.277,-34723.637,-44616.65,72003,57029317
6,-1840,91238.57,73360.625,-3189.4402,-93077.93,-69286.516,52870.02,30516.086,-95743.1,-22233.352,-23459.94,-22312.39,-2000.7947,-77599.84,-6265.0103,-30218.904,55428.043,1130.9503,27585.336,-23005.9,-14912.56,-78877.09,-70549.24,-6006.082,-79505.56,-31232,3562140624
6,73541,15555.076,-1567.2662,84542.65,33459.844,-44547.227,-75537.82,-3378.0825,-14544.641,-78294.15,34269.617,39543.496,-10995.694,-37397.098,-14275.038,-43304.06,63712.812,54125.21,7604.597,-92941.41,-55189.805,-42194.387,-48182.3,-53485.195,39726.31,79932,3557502868
6,27438,36777.242,58692.133,-77477.766,-34781.594,87243.2,23135.543,23999.2,-54214.754,97026.92,-24766.25,14212.199,-6484.215,60673.863,77034.164,-18585.027,31921.986,91528.586,11742.06,-81817.055,15660.584,31841.812,-8000.465,65319.76,86767.34,42504,2436000322
6,13342,-98373.54,73141.984,29593.55,93352.58,27796.072,60076.46,-51794.58,25569.36,48600.91,19502.8,-77081.36,13798.13,13781.615,-98706.43,37176.7,19059.76,-56000.9,94574.06,-48035.39,-99311.6,5616.574,66168.97,17102.0,-32520.191,84248,3403342929
6,42445,19425.586,-90410.47,-16221.013,-7580.951,-26754.45,-84823.63,79792.2,-51492.49,43649.367,-13146.703,80655.555,-92513.39,29921.633,24416.764,35002.867,-59424.746,-16542.295,-77824.07,61110.34,53285.77,-1289.9996,-87042.22,36182.543,27677.936,-13525,3421704386
6,-8927,89077.46,56004.28,-29282.08,-14319.003,-66526.875,-45069.617,80938.1,-42894.906,22260.42,41150.57,-8579.516,-88132.99,97901.09,-23362.656,99038.95,38303.723,-29140.338,-2275.8,91777.39,-17142.887,-81238.9,66742.336,-73925.01,-12290.388,71825,1980631101
6,37952,-45144.16,-27599.443,1340.2446,-68475.39,-67617.94,46866.117,94146.04,-79659.5,4925.097,-55938.04,62969.05,24639.438,-71987.87,-81031.86,42656.234,-39358.555,-67730.57,-24123.629,-22041.11,95866.88,91479.1,90555.664,-83182.52,97936.98,57577,2677099934
6,69919,54539.383,-68469.39,-74281.78,-77407.61,-66006.51,86718.445,-71672.49,-50631.344,-23067.77,39999.77,-68595.04,-80834.56,87828.79,83906.625,-69476.23,94138.836,40893.88,-49872.984,-48634.13,50857.02,-95394.3,-15670.747,-62604.086,43230.516,-81501,
6,73896,-828.7503,-72289.766,-8405.18,-25553.303,-75670.23,45530.19,-40639.78,-6642.2417,3595.871,-55491.965,23442.229,-64656.94,-47549.39,33009.562,92433.664,40338.484,-71860.86,-99989.44,26079.885,54295.465,76947.96,-41684.918,48153.785,835.8875,86615,2156749836
6,-97499,28047.059,-82646.64,81698.01,-75356.93,29311.059,29783.617,68381.375,18529.424,-76681.81,29983.941,-28147.168,33240.266,27721.658,18986.746,-73762.0,-78206.91,-61179.23,19864.914,55755.61,-51552.77,96318.98,-96569.72,99772.21,85846.15,-5536,737198004
6,-84106,-8365.082,-56019.973,-87814.21,63363.414,35903.73,-21745.904,97308.85,27145.918,-4062.0713,-54866.562,-74173.56,74746.11,-77445.32,-86577.26,69733.055,-36559.023,-49637.484,72948.664,93929.51,-56068.367,49195.633,-63433.938,88324.06,30666.875,-57646,805349772
6,15490,6668.1934,62873.17,91731.63,-40458.85,40002.387,-87063.125,86254.68,46000.758,-71912.59,48473.785,-47591.28,70359.375,-36453.84,81428.25,15224.778,-53676.043,-65574.44,60414.473,89087.67,49560.145,39295.7,55150.383,77347.414,23332.77,-81993,1143353962
6,76100,55992.48,-71757.54,-8555.372,-38037.17,5832.2734,-34208.88,24088.736,22547.062,-36923.09,-15136.022,-20764.186,41530.953,-81764.484,25379.027,89837.15,93297.13,-37885.496,83509.13,37699.625,-74597.89,64245.066,-41371.664,17979.17,6248.539,-33430,1673799309
6,38562,75044.086,-40975.332,8416.117,-97130.86,23996.688,45653.3,63453.957,-47745.48,27434.434,6333.248,12847.561,17696.184,-29439.521,-50436.41,-91970.63,60552.93,52122.73,-47990.367,23965.564,20774.617,-22382.445,59461.35,-21083.191,20243.346,-66367,393602523
6,-76151,78545.33,-79309.336,51093.473,-94690.69,-83626.81,-97324.55,81336.734,-66291.06,95134.13,43962.984,-68883.48,22726.898,5013.4604,-93189.81,34180.05,-76754.336,35503.848,17864.332,-6717.056,-37514.73,14473.783,-23074.55,51273.953,33325.09,-53900,1046567825
6,-99081,-75431.9,34703.57,-63405.582,-82288.51,70142.98,49934.27,40202.355,34992.203,-64631.97,93286.54,63886.53,-25186.244,62075.73,-56831.555,69858.85,-23022.023,-80869.09,48819.188,-94693.945,83643.54,63313.617,-17855.393,-30025.717,-99611.68,87640,4078667646
6,-87805,3346.7378,68723.375,-68285.1,-36764.266,-95224.39,53654.656,87714.72,-80179.98,-80357.34,82484.02,-48318.676,90563.836,-82756.48,22482.428,-70526.1,64967.625,19566.121,-87732.47,62975.543,11024.79,-77363.45,-98586.836,-47282.96,9695.234,-16470,1930201803
6,36059,49185.242,45325.23,-79235.37,96811.07,-52301.926,-17168.293,36039.637,1620.7698,20572.182,-77125.28,99878.734,-78364.3,98052.59,65932.984,55957.383,-78239.14,51091.74,65682.33,40559.805,95493.66,-60541.88,34499.082,-92674.4,-50567.266,-15074,2232348020
6,63690,64599.93,-11237.345,77906.24,-80080.74,-47275.324,49628.062,-75765.71,40550.44,-39876.91,-57554.39,78673.43,-81930.86,-13529.953,-53283.71,85117.31,21569.195,-92571.04,-66107.02,95429.78,-22013.215,62438.22,31839.426,5828.4595,-92546.72,32834,3981494524
6,60311,-58136.17,-67945.055,-16704.805,69513.3,35700.254,-92821.87,-7095.5303,-61903.71,-17917.596,73705.96,77610.14,-25755.902,-190.4035,51697.527,-19003.004,-82898.305,-57006.51,-71822.11,-95643.2,20185.049,9660.97,-69419.27,-40099.07,-48210.29,61332,1629821726
6,6740,-96138.28,-52144.914,-57816.71,20807.5,86308.09,-72142.53,-26307.66,73359.29,-42793.543,-60824.484,66272.21,85276.37,50793.86,-63804.74,-40314.836,68443.04,-27091.64,97589.445,88290.45,-38526.91,94244.15,-21055.424,51923.715,-63020.496,-45926,3104157404
6,90889,-12267.329,-8366.4375,64838.324,-84850.49,-5328.711,88376.93,42726.2,-38035.426,-38262.29,-87302.39,48195.54,54175.645,-99066.516,23048.865,21804.342,-66354.56,66241.29,2269.1074,-87475.305,71735.59,-22821.33,-82030.484,90575.69,3907.1082,97947,1826170945
6,-81212,-71432.875,-17205.096,50399.156,-65784.445,-36583.277,44445.67,-87896.34,40475.71,-1914.2198,-38201.5,94935.81,31294.62,-69094.97,-83650.664,45615.97,-19887.453,84927.984,79136.47,35239.375,-49416.086,19379.262,53683.84,-50296.758,-24223.273,77412,1225311625
6,78056,-44345.945,-97598.41,81008.34,56116.207,48647.188,12614.111,82264.92,42579.523,68267.53,-1361.0757,44133.445,-80923.79,8757.833,76502.44,-55617.44,63409.68,-77961.29,-36742.258,-40588.82,-90030.266,29188.29,48962.152,52295.45,-52936.19,98589,1316983167
6,-93880,70269.75,47243.402,-79199.37,-45496.223,21481.125,7486.061,40410.28,41184.684,-16102.683,-75827.78,-41755.383,-99705.5,-5623.4907,-10716.266,28337.727,-62836.84,91556.77,66699.67,16872.027,46183.227,-27513.197,-84858.695,-61569.6,92529.016,15078,1665473600
6,-59675,35472.03,27832.803,82922.1,-62681.406,36872.67,19483.338,-17631.91,-2091.9775,-40495.1,-50259.336,10286.26,32957.086,85045.664,89924.92,76944.54,90693.586,10055.563,32553.797,-29008.574,9246.955,-18918.297,-34295.152,-10642.885,-49229.9,33740,1015814300
6,16043,-15631.469,-9393.397,85699.02,-96929.79,-74818.44,59719.727,57506.914,39779.78,-7975.4297,82904.3,82900.31,-84747.63,-23219.791,-16764.951,19865.37,-97707.53,5550.273,-62868.863,48026.64,15135.092,36994.56,-4392.4175,-76745.625,-15204.02,78014,3940974633
6,45287,79269.72,-76414.914,-42142.637,84747.85,-86069.85,-80547.25,-71604.33,-14518.701,-44383.594,-13516.171,-80471.66,32337.078,-58915.207,28635.23,80583.99,13055.847,84371.91,-47536.973,-8202.785,-21974.873,-26258.943,-24099.084,-76574.47,63488.67,-1749,2704596031
6,44800,-83357.59,-15843.459,60945.617,49346.33,72330.56,-87140.87,79874.695,64436.523,40705.305,-13196.127,-56804.32,-12440.955,-61606.83,-88480.33,-57420.754,78665.96,52561.715,-71608.02,45753.184,59360.895,-14694.355,67384.85,82837.13,-11299.132,-99732,911733061
6,-66005,-1620.2158,386.73486,-48435.293,40296.594,-43813.176,74370.59,16923.707,23297.238,-51288.36,-80587.57,79779.95,59495.62,50470.69,-94611.67,34446.348,67364.586,-29846.393,-94910.79,42102.67,45724.71,57875.992,21818.62,78574.59,71052.6,-46812,1573069667
6,70799,-34434.992,-80725.695,-71608.01,-93779.54,91796.48,-30100.502,1138.3706,83785.71,-68805.45,-80179.836,96392.65,58433.76,-83975.45,26352.215,12684.306,-18724.469,-80000.13,54602.133,4569.809,32508.965,-56927.773,-58413.637,-14974.088,-96039.21,-40001,2617406832
6,-62296,45318.656,29723.043,72199.055,31581.172,38871.38,95811.664,-67213.28,528.12933,-24782.498,4062.5725,87450.52,-93958.03,10395.338,-93911.195,-12743.355,94713.92,24374.098,-92802.35,5549.9424,-16374.941,5321.484,32175.2,-72008.49,52774.863,83692,1986318090
6,-77794,-44323.86,10529.087,-52052.633,58622.723,90993.7,-9176.101,17962.365,-89975.72,-7501.562,72733.67,-38211.535,87435.74,68059.984,-557.2276,16288.317,8765.407,-53333.855,-22147.932,25180.385,408.8054,66668.06,78013.68,67381.19,22181.805,92864,1586152471
6,94506,41474.73,-35859.805,-57358.0,81938.59,-53508.113,-24259.0,96479.19,-37052.266,-80011.61,47026.88,-27701.436,-52815.562,95578.55,34581.92,-39517.297,-78334.695,8899.729,-44003.285,10968.465,70860.43,-98694.14,-11019.033,86965.9,13324.996,-17869,3113494575
6,-9730,72763.29,98215.38,-25576.596,-44327.234,80119.805,74893.78,-58115.906,56366.44,31464.98,-11373.726,17306.004,-80020.125,4722.6763,24202.248,26141.193,15632.72,-20773.664,29408.85,-51162.152,-36796.625,30993.713,1258.0802,50494.22,-44548.01,63954,1668014271
6,55730,-55199.363,-77576.19,-70146.86,-15253.357,-12930.005,-47576.875,36227.31,-39754.14,37219.26,39884.055,64903.67,88323.25,-25188.9,-28759.61,-40559.316,-58259.258,53541.406,79483.1,-90868.08,-47062.24,-83444.016,-55233.87,64808.797,74073.12,99083,2377934236
6,68189,55027.094,-36058.055,29976.6,34260.094,83232.48,-32541.531,78484.95,45447.676,-49594.137,-61998.49,46906.4,63688.977,45905.457,32418.6,-87221.56,26829.54,79437.39,85816.05,-35013.273,17021.969,-57623.887,75049.1,52308.652,-40619.863,-86997,3583551342
6,96092,42788.195,-32476.629,-1850.4382,-60456.35,-47086.176,-42832.312,23199.271,-37792.926,-58173.418,95227.17,97651.81,-57293.062,24860.81,2347.0664,23566.016,72029.945,22761.98,20796.357,27588.066,-81002.484,-88368.52,99571.36,953.7963,-7234.587,26192,762676170
6,7673,26908.33,95174.22,-16736.744,44592.008,17408.705,67194.95,-99157.59,-67746.55,14577.838,59095.4,-16912.523,42401.58,38057.527,-32677.29,-68128.516,-72783.55,84447.03,93588.71,-38958.168,62451.285,-13990.361,-74969.01,-50457.14,44156.09,-44859,3437681449
6,-61183,-36153.344,59890.37,66406.305,24828.254,-15629.685,13955.271,-73371.164,74732.17,33454.656,48204.617,-22094.377,97740.08,-61992.2,65838.96,-28015.041,-1729.2278,-7623.9253,-91785.664,95780.1,-89789.09,-16373.126,96112.97,-91034.4,-83642.87,-9790,670046046
6,-7128,41025.45,5825.3647,-22941.377,-4570.918,-44194.58,66107.98,-60496.582,-21277.459,-38724.71,21138.484,43104.855,-71775.85,25372.855,-17460.385,-7100.0405,-31906.652,-4683.3115,-36102.68,62532.703,-5093.2305,12286.312,-20875.85,19428.639,49282.227,27127,521144708
6,-10398,-78354.19,-92115.73,20427.918,-24184.342,14327.117,87880.09,23792.504,-13831.864,-52749.863,78074.8,70568.61,51201.684,45835.062,-59623.754,68427.195,-60475.49,86798.234,16208.961,-2349.8042,-2778.771,98104.69,-63907.195,-59611.375,94653.91,-62476,3290779498
