ID,cycle,setting1,setting2,setting3,concentration,flow_rate,compression,pressure,volume,mats,dense,volt,cap,stdev,temp,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,ttf,ts
1,-34780,12892.192,38628.242,97085.125,-96148.71,-17805.26,51657.742,99851.195,62058.652,32974.586,-55900.656,78871.83,37716.754,-31844.666,-64240.65,-51420.277,-54909.34,-69427.77,-77751.164,-2528.5325,92550.45,76661.1,-63621.746,55274.03,-65039.902,-62870,558682513
1,-9423,-60039.63,-18376.86,-22337.445,-31214.137,45385.58,-1670.1995,32663.4,2288.5188,27489.371,-103.91458,44580.234,-99483.336,-42874.387,58214.047,85959.695,93406.95,-27506.803,68961.58,9253.247,-67426.88,70783.19,48438.727,71509.36,-69503.01,57858,288003949
1,22749,-96122.836,-62967.156,-29191.715,-21234.13,3069.3596,-71322.36,-20743.88,63519.902,18483.684,53489.598,67478.914,-33186.355,2996.6357,13256.215,-60991.023,-93574.43,88539.805,48894.996,-79112.5,-54919.312,64934.484,-82161.086,69811.37,51245.152,38799,3825935684
1,94533,14950.92,-12144.664,-78712.72,-94534.98,12864.817,81386.19,33961.145,-55612.684,-3783.3513,66644.68,-2274.6846,-73279.06,-97206.83,-40429.582,69435.44,-17197.041,-88714.195,-39385.2,-73771.09,53875.453,64346.215,75530.16,72744.92,-32973.82,23382,3694646676
1,-98614,-9207.201,-34821.86,50259.96,10676.416,-35067.027,32823.08,15266.938,8987.143,11717.746,2960.634,92773.22,81302.14,-51816.258,80252.25,-97267.13,-41248.973,-17482.37,56869.105,-91156.23,12328.224,-62875.676,45345.754,-89792.79,-286.85803,67597,2181608483
1,10310,-28555.06,74758.234,-27976.037,-20625.154,-23310.71,59887.926,-49999.125,72693.195,-12415.767,88542.5,9500.995,8283.519,-99394.93,-17333.783,-95845.49,-27573.15,42245.883,-70061.234,-59624.684,-19992.492,-71711.19,-96834.84,67341.04,-21772.287,7561,1637864049
1,94747,70296.484,74219.03,2042.9843,-50431.17,12952.605,-53569.027,56284.402,-33277.902,-73870.02,-51282.69,84822.664,22481.893,52700.645,68194.16,-91233.38,-26578.916,33631.883,69074.9,77953.07,-17174.041,-61933.633,80521.11,12101.958,69508.88,91283,4112164753
1,32552,84885.14,11786.51,-63220.03,-5170.6475,96620.12,56343.29,-18579.045,92698.445,54147.027,83160.234,28806.584,56962.49,-51402.84,-49348.746,25216.66,83695.08,56699.355,-46521.086,-29641.154,-46998.457,71043.61,-68211.38,-361.74335,47413.07,13369,2706425858
1,-81766,78776.13,97841.86,50291.766,96055.05,-89403.89,-28842.2,-61145.4,-1626.2697,58209.977,88072.93,-42894.363,-21896.795,63858.547,-12692.27,20634.707,77296.766,-44424.44,-87738.82,16132.85,89028.79,41837.984,-40171.234,-79880.51,79445.06,95518,
1,-46470,-33957.977,37173.418,-15994.571,-79491.875,-77029.65,-71876.48,38729.617,95395.18,-35445.625,40985.477,78158.49,-15763.151,-37190.8,-5841.921,8124.6055,10921.063,26528.328,-19991.213,-32110.006,63780.55,15797.875,13420.555,54555.13,-23462.588,3130,3831404931
1,60469,-63830.504,-18403.033,34436.547,4063.4568,54938.824,-63916.98,-36866.273,92477.164,24002.31,-49401.418,-58924.637,37445.73,-78536.664,47203.63,-88250.336,38293.715,26151.135,-7104.446,86467.08,29170.79,-40321.746,-94706.51,24849.16,-98259.47,27928,903786056
1,14816,85495.66,-93582.06,-74647.336,66317.49,-51895.55,11001.364,-87887.336,82805.805,-47816.227,-4161.8525,-81000.29,90813.83,-25533.371,-56026.336,2550.8015,-42552.37,21519.688,32752.781,-41886.906,98084.41,-53337.242,-17673.344,-99600.65,-60619.902,62987,529686134
1,23529,-60099.484,-49405.082,-10279.049,9279.033,-17245.434,-98214.6,62826.03,-68864.72,-55363.973,51047.074,14516.373,-76666.84,56345.562,-44041.79,71750.484,15164.083,85017.66,81487.55,-287.2843,-78935.06,-47991.145,-38865.24,-4794.625,-48884.49,49428,2160225891
1,12198,32671.04,-99637.64,74658.9,90098.04,-95420.75,41088.625,-62972.277,72865.59,-5750.33,1273.3838,-20799.982,21059.61,-56356.53,3935.2002,-7563.301,-97926.266,22049.846,99935.55,85062.055,-18521.395,7333.7695,34793.67,-28474.303,-9401.395,-51925,1732801436
1,-46359,-4958.327,-57421.74,90242.555,63277.23,94199.21,88228.08,-97593.5,37078.35,-81417.04,29545.195,-46377.17,33677.562,92387.11,33259.156,-41059.99,-49486.652,-91276.53,-63712.527,83097.54,-97717.86,70127.58,-39239.777,-10373.852,-72408.48,27263,2687043349
1,11170,-27905.406,-21592.783,23899.787,-22190.252,43903.387,-62689.41,-58892.543,-35298.41,83546.19,-81297.01,-52566.062,-47222.246,-49928.516,-79436.8,70027.24,6689.6704,-36005.78,51307.14,46683.566,72997.99,-56984.863,-98599.88,-34009.99,39112.188,-38140,2893598035
1,-55837,-10850.067,86475.445,87746.3,44721.305,91592.68,-31426.6,-16856.906,-66324.72,-25224.477,27524.012,-86668.625,-72239.7,43042.3,92401.89,-40387.62,34414.812,44790.027,-72263.44,18549.148,89461.48,45798.816,15229.45,-11572.335,-34911.746,-28845,1568458148
1,-45106,97597.15,93343.13,-68044.33,-63741.895,95519.25,-1068.3315,-33621.93,31443.084,-12515.701,4261.8213,-37040.785,-21274.035,98661.77,-69737.984,-84626.74,48200.18,5581.0156,24780.059,-73956.54,-39515.8,10114.653,-50410.27,30321.611,-68676.2,7955,
1,-39355,88220.9,11333.579,50367.082,-11643.722,-75843.57,-65834.59,-64779.824,-42330.098,28460.26,48203.523,-50057.977,39391.758,60159.79,6038.8535,-35063.266,14414.724,99425.53,79394.234,46356.594,-53355.285,39524.61,-30585.285,-33445.938,-1238.7009,-98320,
1,-70354,-54008.918,14739.145,-20863.484,87514.7,53573.36,-39779.605,82402.46,86961.086,59585.008,-30913.236,-11014.488,-19772.758,-67228.445,71829.43,98350.41,-51092.758,71472.336,-10969.147,-47640.414,25937.045,79403.96,-4298.644,-64878.562,24612.982,96398,3184674759
1,-66371,63032.02,-76726.72,-56078.035,74272.43,16455.303,17473.908,-48008.062,-30445.283,55249.895,36025.8,77642.68,75939.98,80164.51,49318.14,-8208.417,75404.85,47605.844,39701.332,99560.016,-71730.07,-44332.02,-48035.56,-24902.527,74546.28,-18099,3297888282
1,-53690,-17470.184,55178.992,-37438.613,-37370.043,45274.95,-67904.25,-65738.97,-17932.785,68262.74,-73703.27,-17005.354,84071.555,90286.04,-57709.426,10123.687,-26683.586,-92755.85,-73419.47,90817.73,-85794.81,94259.59,75098.24,-3267.3928,-69236.555,-4988,510677637
1,43946,-34880.062,-87657.7,-54054.586,56543.07,75559.88,55690.73,10179.206,-74950.45,62137.418,-60591.176,-58768.492,50239.945,53818.22,-47939.96,-71079.25,68678.07,-7857.7114,-71420.086,-7235.9136,30774.156,-40424.387,-83780.44,71406.14,18136.262,16766,1081307725
1,-41883,-50558.723,-21605.967,-20973.355,-87981.01,-45333.855,55529.984,-7506.038,-69358.805,-43922.18,-17359.613,44666.434,95707.76,-7516.31,67313.42,9345.57,93200.26,-35960.805,-90531.914,-80693.52,-14116.958,-21106.635,-32141.562,76088.234,34408.277,-13689,1273938881
1,61781,51076.68,64897.062,97280.77,88471.77,66276.78,-98204.31,44758.52,74929.04,-7440.742,34045.445,-83774.1,-23611.402,72113.234,-51963.53,72571.695,32410.133,708.1696,14839.067,-29605.73,-66081.09,57247.508,-8631.984,27734.154,-94313.84,-87229,1651675831
1,-28544,54354.016,-64183.105,14370.725,-40076.99,-74965.5,63677.996,63937.465,-55087.777,-57803.48,7544.133,-5397.9116,-40812.105,19254.148,40182.344,-75352.53,-77435.12,-97673.086,2695.5032,11505.153,-36033.01,-31507.559,-79217.98,-67396.625,51431.14,-79406,614808644
1,-85231,28271.37,82538.25,5671.4297,62053.055,76868.234,21598.496,-86391.84,-34549.516,52835.258,-36412.42,90564.84,54503.867,-33112.527,83590.21,44253.37,-97925.18,-12776.843,-25635.916,29322.594,37361.793,-92216.22,19838.383,-96789.32,69715.21,-32838,1782511199
1,94091,-38340.098,34219.87,-79328.836,-63875.8,-62625.285,9567.231,-2215.5498,-79497.35,11055.885,10303.848,-61473.598,55675.723,72186.734,-85339.27,-26168.05,-44940.043,57463.33,-67143.375,29755.13,-54033.246,-93505.3,27029.21,45664.883,-84777.74,72883,333018134
1,-64286,1992.8248,-11186.996,71229.74,25215.793,55743.176,26867.664,-60433.37,40158.0,76864.63,-29751.783,-78349.016,8152.891,-36440.53,42587.69,-33631.055,84455.08,-29246.238,-86867.664,-84945.25,66473.234,-60052.316,-26015.186,-36967.934,-75613.71,27547,877957645
1,-76930,93740.69,-21730.299,-29783.064,6065.284,84918.586,-30654.82,86182.375,-57768.977,76784.7,-43222.496,-25055.904,27013.092,-62151.426,-21533.91,-42796.73,50636.035,53544.76,589.00085,-89049.164,26865.97,90639.6,-41596.168,73712.35,-52287.97,-161,1965040037
1,80967,70273.15,-26997.334,90879.83,-26742.844,-84218.4,-44456.297,-42888.945,50477.98,61580.812,28984.64,42992.72,61909.57,-7358.019,-38383.88,-93643.41,-98776.55,-52525.605,20003.24,-83540.65,81585.63,42037.133,67888.09,62570.637,38745.16,-13095,616835107
1,36936,92553.87,51258.09,32497.639,-71471.79,-72722.414,15542.873,-41738.18,-8111.6245,-941.85565,-50281.65,-14132.959,-75428.93,-67466.1,75714.44,-80433.44,45957.867,-6708.2036,-2169.6836,-81756.49,23470.459,-74812.54,6539.403,35226.56,-3573.3513,-96820,3474396614
1,-15480,-89880.664,16060.3,-17079.32,-22110.488,-68214.836,-47052.816,37976.496,32863.47,-73323.3,42345.23,28142.354,-84653.62,-2038.0736,64640.613,14140.063,8358.284,53339.926,99207.81,-38935.848,-68941.46,84818.51,-89361.65,-68499.48,-40967.15,-95807,4038004294
1,-69391,-80491.484,8047.3438,62705.16,41109.477,-13048.131,76493.984,2080.9094,9685.627,-86737.86,-13060.383,22367.17,-13746.848,49357.324,21741.736,-51015.008,70876.04,-58345.707,196.34547,-65340.996,496.58493,36362.492,90550.43,-16014.55,63650.81,-28177,2337015225
1,-18741,93528.07,6715.943,74665.59,-53737.6,-33901.344,68033.73,-8903.127,76383.83,96335.16,87993.2,1784.3839,-8104.0854,-2874.2327,69870.67,40384.363,90995.34,-6765.046,-49319.676,15104.918,44723.23,-1329.1642,43472.113,24120.357,54428.34,-57981,1261912431
1,5313,-89178.06,3864.7793,58530.902,-39374.9,-80210.64,-37770.66,-26780.006,-58249.7,35435.465,72437.08,-81585.95,-32751.717,-97591.09,-46516.31,-20089.666,-27942.176,41605.3,-1143.7634,36862.066,-41534.133,60668.562,23269.904,49610.684,53559.32,17627,2729992826
1,-97645,-30743.188,-44006.203,-61275.99,19470.025,86323.945,-17828.168,-96047.12,-12507.2295,-30179.752,62121.004,-28889.383,-63606.035,-29952.264,-7409.7734,-50385.14,-28832.525,67264.76,-23424.56,-53025.086,-71160.71,66755.55,-98817.18,15122.0,-19501.545,63193,895482251
1,-56067,39947.39,-57373.363,-81651.625,38241.453,-71922.26,-61331.285,84027.41,-56200.7,53922.047,-98338.56,35431.285,-92895.47,-6282.8667,-86963.53,-82968.34,-37403.723,-21597.17,-29816.854,76395.445,-17011.377,76780.75,65872.5,-30917.01,-99582.46,-78275,4044650826
1,66959,2518.567,-83767.94,67406.89,-69500.33,-9442.64,-5240.1997,62760.645,25398.592,76904.18,7193.865,99589.81,90286.984,2804.3076,-10727.269,-62932.85,-50658.254,12737.698,63128.992,-8879.405,86923.164,66909.77,-69844.39,-27385.938,-99152.05,2309,686935214
1,-12846,-75764.195,10397.582,52716.01,43414.344,-18426.816,82032.89,74664.125,8976.251,-93500.38,55192.47,-94874.65,-58337.332,30865.475,-70545.336,36057.945,25831.14,48299.84,47987.305,-28776.396,84145.36,-54700.59,-81796.94,-90265.66,75051.28,-5716,3571520894
1,91747,18491.746,-46088.992,6846.4165,72167.7,97387.04,-59473.22,92556.58,65353.082,-76609.555,29101.104,25810.885,-85313.37,-38770.207,-67279.83,31941.004,-51664.215,-16468.727,-69336.28,-49724.32,45164.5,37962.51,25157.477,89910.87,-531.7781,-82383,2404985781
1,615,84432.54,97484.375,24671.71,36670.93,-32897.73,92466.5,4841.69,86222.35,-58009.69,-49721.28,-26769.19,58592.22,-33851.605,12488.592,66416.695,41649.246,61612.566,84128.54,81630.38,53672.918,-88075.414,-1420.7411,59626.293,68913.336,-28146,1890019344
1,-10243,-28421.22,-85702.03,73517.21,-64790.094,-52167.707,-31098.672,42104.93,-44854.164,-14801.423,38545.59,-88618.81,-69293.95,-7982.4614,82537.56,17263.479,24737.828,84304.62,21045.979,1071.5704,-80161.51,-79394.14,2484.8923,-97151.89,-7332.398,-44024,3664916322
1,29431,-80228.17,-8452.7705,16150.38,62036.324,8554.531,-80610.15,64649.08,-71464.24,29995.688,42232.16,-31242.396,-35157.156,37424.89,22701.135,-49818.004,-27162.408,-78192.5,-76707.04,10063.535,-87959.484,9276.233,-35995.88,-48175.38,-36845.484,74956,1222077442
1,55335,-8355.13,-67128.75,42145.39,54929.39,-22548.834,-28284.938,-32083.504,88418.23,-57444.805,2993.7825,-96193.82,-92250.125,6442.3135,-58207.97,-99596.06,76827.15,5502.329,-28160.258,-60464.754,50149.027,-92782.43,11240.02,-91720.13,-68242.26,11981,2268189105
1,-36369,-74634.58,57680.336,44172.84,81594.086,-8684.517,8715.676,41746.047,15498.499,2458.842,-79905.984,45558.727,-83337.16,89872.56,-62994.05,15916.714,14967.026,-25258.078,-90506.25,-86331.516,-94193.31,-1874.8411,-40798.97,-3316.3572,-46208.965,-64525,3724897627
1,-71946,37393.957,-78911.21,-97909.57,-53822.95,8158.757,42934.332,-15553.259,-93685.85,-33549.184,95701.445,-17147.996,81283.695,-85336.27,-91127.13,-28014.486,-85420.375,18439.271,23266.69,14559.696,95358.24,92859.4,-11876.834,2696.1074,23164.451,90622,2967127559
1,-19946,86496.67,-73935.9,17374.188,-11348.58,-74404.945,4540.327,-6237.488,6099.786,-66768.945,70212.0,-9255.914,-51315.67,-61081.81,10992.347,-44172.035,-74575.62,-88080.28,47162.19,-92736.91,-98012.984,-96425.13,-15942.309,-86068.55,-71177.04,-94559,1344752193
1,55857,81686.766,-64315.406,-64621.16,-29404.309,81631.2,-27678.6,-74880.24,42543.402,-89428.65,23354.453,-8770.008,78675.055,-81846.484,-64943.137,-20614.658,77235.68,80295.39,35214.0,2748.4033,-6666.0737,58166.402,-46756.18,-37250.453,21279.316,-19317,1360483453
1,-30046,-14625.9795,-70908.28,-87520.336,-60844.113,7109.427,25419.492,82645.21,27528.557,-9688.108,63352.855,-87901.52,21601.21,-25785.8,-1749.6552,-64502.633,-99966.54,52855.023,18106.191,61709.64,-43365.863,25.022758,-92880.14,78236.57,20866.178,87042,2232877605
1,77484,-64849.625,-76202.52,-5485.2764,87188.55,-7621.5947,-17246.275,-88956.336,52637.14,41626.74,76717.67,34676.363,291.22607,-62718.418,-30173.209,62462.26,88906.516,44763.594,-34107.48,-58994.496,80313.65,-19647.248,-86264.13,-20912.686,-77840.27,13754,3121727954
1,-99668,61430.324,51368.81,8039.618,-7464.485,-97424.03,-61059.152,95893.97,81263.77,27577.111,6797.35,11469.89,94684.74,80991.04,73818.234,13698.808,66740.805,-50749.266,-50147.574,69602.51,45003.8,-14603.721,-55794.113,-83011.945,-74560.73,-29164,3627899181
1,57591,69792.47,-35786.414,-76786.195,-56854.406,-22029.494,-31433.045,-93936.42,13848.121,93132.13,44206.258,-23638.787,-17686.1,29965.398,75535.94,38163.0,-76013.57,48554.58,-38726.73,21033.227,-13546.796,-47185.42,58967.53,4325.786,45364.03,22787,3293033072
1,-43415,13695.766,-68300.2,41517.492,38462.676,-53408.43,99543.08,-5172.353,-52304.53,87346.02,-18013.564,98933.375,-53248.133,33484.965,-54864.895,11959.126,27176.648,64981.76,-86672.14,-91027.33,-83274.05,-53346.266,77203.85,-95781.16,40897.484,-12476,1428625771
1,-97928,-12961.463,67060.45,-8498.148,48667.22,-44480.254,37256.27,67395.17,-91041.51,39240.953,42992.902,-10173.235,49680.684,-12557.021,76524.78,-964.32886,-37500.3,-40587.12,86800.766,88432.945,-863.495,316.11627,-21885.879,-9989.976,-29133.3,-87954,1254663024
1,82278,82828.125,-21071.164,-27966.168,82214.08,70160.22,18275.916,93816.516,-75914.586,-64887.02,96264.31,-41281.46,55241.305,44880.16,25459.383,49842.25,93542.484,-73926.75,-12381.027,50819.695,332.61374,-86141.14,8756.947,-81681.734,11089.972,-39080,3177574852
1,70553,-93757.55,53408.703,-32087.734,-14126.955,-5349.0923,-33614.99,-10054.968,90731.84,32980.984,-69520.32,-24438.602,49903.895,-91612.97,-99862.85,-92898.62,-15749.563,-99272.266,-90005.49,-64867.72,-9704.952,11312.126,-20518.488,-38677.96,-8981.084,-36982,3852680664
1,85903,-76965.61,47741.438,-90435.24,96439.664,-97252.18,45576.254,-33586.35,-43444.79,40094.684,-82249.62,-62711.406,16703.738,-46313.33,99797.29,80177.25,10448.344,71642.18,53701.645,-40066.1,-34863.09,17877.451,38152.746,-37013.87,56873.1,78817,3653733403
1,83267,-35340.746,88314.95,-34923.758,19364.691,-56377.277,28434.322,35223.062,59034.406,70603.4,18132.654,63089.7,-78369.76,-55718.81,-15.671068,-74072.34,21885.906,58828.12,13334.2295,73308.74,-15197.388,41151.16,3078.9463,-77799.08,-88747.56,-73682,3275539676
1,99085,22114.994,-75734.836,30533.1,65607.734,57599.914,-99554.78,-89.169754,1163.5891,43240.836,-41428.72,-40809.656,26358.66,-75350.69,-63385.65,53633.418,40095.95,-65904.8,-89371.01,-87592.01,-25047.293,34438.812,-51631.926,17773.064,4802.145,-1885,923621168
1,-57106,90417.11,-88082.78,-25060.543,80258.99,91454.59,-33976.79,-98690.03,-43362.406,-43980.152,-99452.0,-94727.695,14442.234,-31696.547,66738.5,25873.707,99356.36,-73049.07,-73584.77,26383.35,25935.854,18877.277,13551.473,-85127.5,-89541.65,-91839,527502005
1,5815,55606.453,-22122.564,3247.6992,-73649.54,92772.445,-53620.656,-99895.01,772.276,18182.29,93584.945,95727.8,-66935.68,70818.58,85167.59,63725.83,98989.586,52007.88,48344.54,29388.357,-91765.375,73582.6,-38124.516,47788.367,58522.285,34593,2656608290
1,-60069,-12980.715,-17663.646,-15374.852,-40196.1,42077.285,-11412.55,47839.09,-20227.0,-7197.579,97888.95,-86785.75,721.0488,59696.34,26055.027,50673.516,-65429.734,-94828.13,-65213.49,-64946.14,83878.77,-84882.36,34869.477,-12893.277,-6126.9834,18839,3556012739
1,-5493,30941.389,-75888.555,-7715.923,17368.889,2.8771527,-12640.522,39612.254,41426.684,29075.59,36108.082,-22716.412,-81209.97,-73607.93,-88776.81,78278.58,-88569.78,7681.0083,-54073.11,39298.12,-35420.137,-32103.264,57155.55,-99473.34,22762.611,37108,2194773892
1,68247,37130.707,-71709.875,-82813.36,-78157.82,48356.305,-51392.59,-30209.848,65202.582,78330.64,74608.88,1444.1434,90429.89,59093.695,-86768.06,41178.082,-7144.737,95993.625,-15863.499,90132.766,87784.12,35066.1,22942.06,-65160.15,-24955.379,83417,825086999
1,-33694,62554.383,-31869.328,-93433.52,-78528.75,-38429.5,-79743.766,-1794.8887,19184.041,59781.793,-90417.484,-58446.688,-21348.766,52904.496,-37452.73,17707.152,3690.3682,-1727.1195,20392.723,-46949.785,-7812.6064,698.93463,-29828.152,-21867.283,-43903.582,-14064,101178447
1,10630,32327.459,-52440.16,63993.965,94368.89,-16875.266,-95188.87,-79375.16,26730.768,74286.39,40438.867,63605.53,22949.25,56143.83,36134.418,36795.98,59669.535,20006.152,-34552.137,3861.7808,-64880.047,-91742.32,-76376.38,-40133.527,40689.457,-74487,533951626
1,75794,-66971.08,29438.02,-42664.21,73826.02,-25429.541,-55262.62,-71573.01,68509.02,-56208.33,62826.527,28834.543,-88089.6,18769.62,-82759.836,36260.395,75923.54,46749.332,76427.67,-94399.69,-49846.484,71351.48,-70759.89,69053.96,74535.375,81330,3574137734
1,-73433,52902.066,60094.074,-43899.37,9410.929,-31296.945,41067.043,68458.89,-75101.5,47283.43,-11996.435,-19820.14,-83652.92,15265.956,20563.736,22433.262,-31230.133,-64749.89,-75652.25,-43.550957,-68549.64,49438.93,-76327.016,-84069.91,5147.524,-67593,1859978943
1,-97506,88134.74,-28043.049,-26445.428,-68707.75,-82061.086,-80785.68,-14272.091,-5941.4263,-87761.49,-59467.066,2180.7056,59075.715,-64450.26,-60026.32,14874.997,9476.965,90750.41,3716.5593,-67802.41,4688.1406,-45039.992,31320.83,76456.555,-18475.645,-29814,
1,-82675,-59322.953,-71698.266,-21743.262,-28133.467,-89299.79,41702.285,55076.41,-68369.39,-48136.36,-13880.383,98206.7,-5099.2803,-29889.24,-55285.258,1664.4266,-5057.7627,11810.434,-92204.6,-35369.133,-1536.5927,-23158.916,65478.637,13658.186,-47004.496,19566,3282106936
1,-89724,21871.135,97592.24,18669.244,-11251.108,58583.973,-52886.082,-87167.15,-14518.268,95172.516,11081.499,62801.95,-42213.93,1960.8453,52260.867,26654.746,-64560.65,-33225.33,3289.5637,9928.286,79403.97,-41507.15,-51876.414,23627.205,24058.812,-44129,3696169045
1,47085,38170.598,45311.71,75871.945,-11754.626,-37441.766,-93347.79,91057.17,-57028.61,68884.45,-69186.984,-51240.633,75388.42,-78831.01,41155.5,-19950.188,-25319.307,43508.61,-55370.75,-81863.15,13256.756,-86543.99,-77367.52,-15079.057,-6165.575,49384,2449616303
1,-18124,-60335.72,-38469.44,-7408.964,38028.285,-90015.88,88077.484,13156.477,-89448.09,-47426.277,-37313.33,-9906.377,65923.26,74054.555,-92580.59,93858.32,54171.36,56522.395,-25517.396,-87751.1,8515.825,40625.87,71032.42,-36236.836,-25858.21,15404,
1,-20499,-72566.92,37605.383,76299.49,-52247.992,87969.09,-66914.016,-76887.24,30898.06,98594.195,68596.92,-98135.6,-16773.8,47310.61,-17555.48,92590.74,67134.55,-18587.459,-75180.484,-47532.535,-73087.1,5826.555,53864.13,-38569.04,-3300.863,98783,1670200127
1,62803,-44472.94,39963.05,-21673.28,59236.31,-88632.73,-35136.414,-56841.22,-91108.54,89233.016,-80068.09,18499.932,79918.05,-42603.836,-57907.68,-11843.463,-58353.65,-2543.434,28983.252,-87310.97,12864.694,-72107.03,-96548.85,-36347.824,-78157.664,73945,1910572823
1,-40435,78410.086,81077.836,-28630.701,49883.438,35225.824,75457.336,-79888.44,-16316.394,-35810.793,59150.473,-25668.012,53229.844,65560.23,43494.6,-18892.377,39148.918,80053.375,-19267.652,19577.867,-68515.46,-20870.768,75507.05,20377.553,-47740.9,34650,1275508939
1,-12367,51535.62,88831.34,-1016.65625,-694.7474,46325.43,24088.58,-98390.18,-32376.049,-77999.58,-48041.38,-6601.5225,42928.348,81808.086,21080.52,72639.66,-17533.479,70482.625,-34677.22,48500.973,49174.31,21499.555,59609.492,88967.12,10714.946,-30732,3236279473
1,-23074,53619.01,-23445.354,-23877.195,-99886.164,-70859.0,-52392.617,-26549.113,-2022.7987,42181.633,56819.457,-42583.19,89678.97,40862.473,1976.9812,-70152.21,-78322.664,-48611.914,7830.0825,-88158.766,73301.43,-57438.934,17253.35,-89742.74,-34886.027,14355,3193235085
1,-11570,-16231.476,-49986.652,91948.21,-3583.0374,60812.383,28444.59,-15403.772,2481.2249,-46180.88,-25852.164,97113.97,49540.234,-17555.86,27455.395,-60014.79,17801.902,-28577.232,1509.6439,-99175.51,-10541.91,14174.984,-20052.791,78630.95,64689.37,79472,
