id,cycle,setting1,setting2,setting3,concentration,flow_rate,compression,pressure,volume,mats,dense,volt,cap,stdev,temp,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,ttf,ts
9,83054,4704.6445,-55807.094,-62758.93,-92750.35,-33598.164,-97548.63,23139.447,-45563.953,57483.453,50183.91,-56079.875,-60705.926,32920.57,-65694.28,-48160.117,-17445.107,-76070.07,68863.69,-37712.0,-37674.21,-58959.055,75185.25,57083.188,-24178.094,-96973,376849020
9,-83640,71751.195,40782.625,138.41676,-70687.6,-89965.016,83753.56,-91412.17,-1019.60535,-65964.17,49391.61,56087.535,-94707.14,-98438.15,65121.17,-35216.137,-2859.9275,77593.37,3601.6687,-31934.031,3191.1362,65259.688,51076.574,6752.6147,34718.02,-55675,575259070
9,-78399,-13061.947,61820.066,99601.016,-55638.918,-500.44513,7621.797,7954.593,46240.293,-31513.826,27430.879,-91525.57,27949.76,63440.32,-71712.336,-92243.72,-30432.451,25686.818,52400.965,-54410.19,28695.75,74437.96,-16771.99,-27012.83,36583.844,2095,1224858352
9,-66321,65649.71,20254.285,10946.09,67367.97,-11065.457,-99174.23,94174.984,-31638.91,-58161.36,35391.36,-85675.55,-43704.934,52108.934,-81267.7,44310.215,-83332.836,-77342.234,-88178.234,-81200.94,94303.16,91323.484,-89651.33,-9188.789,70788.484,11505,3534116971
9,-67193,-61206.23,23108.139,71406.74,-72529.08,-95303.3,82097.19,50110.582,-20369.518,-72769.04,68924.65,39884.91,-81561.89,-59403.34,-71239.39,90558.92,72799.445,-20828.035,82386.72,-11533.467,-46838.074,53826.562,73424.164,-34759.367,65146.78,-50159,1137294497
9,-96890,57464.29,77091.164,-87704.71,85352.95,1300.1045,45709.16,40786.008,88685.92,-62088.473,-64761.883,-36743.19,-12730.8955,53503.664,771.2399,94871.67,90740.016,-41010.81,-35294.043,-16224.963,45700.87,-71273.07,-43754.34,-92326.805,28024.68,44091,4098846516
9,10205,12445.767,-47443.473,-82395.734,-14518.225,18431.34,1923.0764,-26452.246,37912.285,80677.13,66750.1,52059.895,55708.316,6445.1904,-30151.22,-71273.45,-64704.49,54621.242,35798.65,-36528.176,-75935.32,-38061.633,65021.08,57237.305,-83581.97,39896,681890581
9,-81110,-21912.05,9575.097,-39014.293,-10242.483,-21371.844,-78530.31,12651.367,-1837.7745,-45842.582,80161.63,-20598.38,99014.52,-74597.01,43360.914,95064.78,-99187.38,28373.414,73906.69,64822.867,-57749.848,91735.555,20209.846,-2999.247,23816.537,-54438,1379718309
9,-38648,-79530.54,-69743.734,80187.86,52861.562,-157.22137,-72152.125,33656.387,-87785.18,-83958.125,90045.98,-462.3967,-46207.33,35558.48,-25797.625,-30272.967,-59018.152,76754.35,-37828.438,88810.21,-11421.076,14836.597,70264.414,-8848.37,88541.73,42018,1911940757
9,30268,-83085.18,5339.8477,-69191.664,53165.496,-42445.586,-72910.41,68529.05,-20280.598,-98364.02,17824.613,28420.52,-14333.517,37366.324,14995.685,-2833.4734,71996.31,23333.51,11067.818,48135.133,44048.7,-38832.363,-54242.31,83962.08,-64258.684,12754,1227144124
9,31436,-22176.625,-53059.48,-91558.95,70394.43,-20672.195,27723.916,-92522.23,-7748.005,27323.578,-29680.277,43983.617,94981.586,1124.0922,-44864.625,-89764.77,-10453.734,-48667.766,74684.07,-34169.31,-4080.0762,-18596.617,24340.883,44999.03,94448.67,5889,2959887414
9,-53519,86749.99,11367.345,24221.287,48064.15,-73605.516,-67720.57,-95694.34,-59225.195,-50321.07,79159.086,6186.72,40089.344,-8110.381,34006.38,234.19897,-79645.8,87034.31,35497.19,-10389.567,-87181.39,-59446.547,-47911.48,49009.53,-87092.875,77726,987226467
9,83109,65682.31,-85021.19,69489.36,-58570.324,-20820.008,-96262.66,-72584.68,-19134.236,35837.938,79473.22,8615.699,10951.0205,-92838.38,71111.88,-80929.78,-17135.969,33074.18,63245.555,59989.582,92510.375,-69613.45,-6040.024,21048.885,-80171.34,54975,1794469010
9,-327,98046.05,-83244.375,99362.4,-44827.332,-71541.164,-27503.592,31920.156,86782.086,73505.49,-7262.579,-93871.08,40511.19,44121.785,-51299.73,83934.234,-86641.1,-75455.37,66037.79,-50203.438,85293.76,21468.87,-95477.65,14865.805,88066.56,89330,757313699
9,-86576,-55815.773,15857.403,28152.826,74030.53,-49647.637,327.0292,-77130.15,-32932.082,-37230.58,31618.158,33823.594,-2321.7148,49848.4,89212.0,-83489.55,-6446.143,37078.215,37179.316,63381.965,95010.125,-13666.488,60.302116,-74761.375,62695.793,56900,1658155567
9,91517,94904.82,-81948.2,-30713.084,43609.305,-36166.105,96433.91,60585.3,-95024.63,59421.09,11700.556,78807.53,-21449.666,10433.466,1099.5345,-22889.75,58585.98,-20223.592,79025.75,71325.37,51132.74,-94968.58,13507.641,73050.11,-61243.21,-71842,2038474428
9,95641,-64475.094,-82251.266,53480.582,48404.336,83669.18,-39999.406,-91849.4,11061.973,-56819.848,-62087.336,12040.698,-77870.48,-87819.62,-46219.445,-90653.65,66444.9,50096.645,-65281.926,-5725.0474,79335.31,94445.94,73188.34,13406.912,-62434.24,-85119,3541420937
9,57778,-43708.695,-10877.252,57151.0,-60176.242,41939.676,-76727.97,71762.39,-79562.74,19273.385,87696.695,-29957.89,17877.955,970.13983,-18010.043,-31114.271,-49405.402,-17272.455,-4275.9673,-21835.879,1919.8137,-31273.52,88799.84,-67775.164,57271.035,-19032,850133462
9,99895,-19366.502,-15809.534,-53563.062,7758.694,87186.234,20164.486,-77457.06,-24399.729,-68997.92,-66961.914,92706.15,77804.375,-94695.516,-97832.08,57194.15,35096.383,98939.2,-66897.445,720.23236,66630.43,-19296.586,73882.33,91459.04,-36070.816,-86966,1454052874
9,-44539,-96066.09,86502.05,-43423.402,1675.5808,-46336.105,-92086.51,-33861.508,-90352.31,-59699.184,-40156.707,-72146.11,71178.99,36522.68,-80163.59,71658.37,70824.625,87808.8,43329.715,-94932.586,68872.5,79025.49,-47291.46,-32608.13,-48242.902,-65948,2816866228
9,16718,976.30115,54403.58,-24389.494,-38231.89,21258.664,86581.27,83963.164,33471.07,25804.947,79491.63,28180.229,-82678.34,42835.855,76984.555,-25823.078,-38577.098,17209.033,49805.14,52072.543,-48282.207,-5207.766,-35546.906,-50342.074,-26586.586,674,1712031034
9,-6585,8857.27,-29938.656,81671.125,30216.775,97947.805,-13949.967,-17048.986,-46109.633,-91903.34,29178.482,29846.227,11182.048,-50557.777,92395.51,-12813.7295,28253.775,35109.527,83345.81,-8026.4917,-87198.85,72199.734,-42801.164,92264.83,-45210.19,-70577,2200566374
9,5837,-40903.215,54037.227,-90006.28,62996.934,9814.605,3708.6482,3877.3298,21976.51,54250.95,37417.5,52547.824,25341.062,-44699.582,11864.74,3649.8733,40346.64,89028.01,53425.02,24576.697,-42702.016,-90934.57,98305.75,41926.117,-84411.82,-82450,2332826146
9,1004,-76664.2,-76073.46,-47591.027,-52881.992,-75326.16,12311.589,92069.16,-87972.52,22549.625,51581.812,61007.965,57248.93,77487.76,-22836.14,-8384.962,40616.67,-82934.05,-63521.535,-65079.94,-60306.938,56053.84,-91813.11,94349.086,49532.918,75084,2273414002
9,88739,91877.04,20611.71,-70412.69,3441.0278,-19381.623,-77062.586,21753.902,31014.008,-4660.182,-55826.477,-28886.254,-7629.545,-50218.695,-10849.884,72531.66,51252.176,-86414.08,-17104.781,-9484.94,11158.21,-93661.03,81697.86,-59086.043,-91900.945,-35811,3817101174
9,16016,-7754.933,-17223.348,-71481.66,-47655.65,99560.43,-53104.1,-26444.785,56905.83,80524.68,-76082.99,-55064.78,48045.78,37063.477,-96146.1,49772.05,15463.555,51798.76,-18374.623,-1290.8123,57100.0,65069.883,48154.76,-13066.551,8092.148,27832,1041030008
9,-14182,61535.805,-75687.016,-4182.1875,43519.344,-71089.87,70450.055,-61956.93,25818.291,-8183.7305,60413.36,-83061.59,-86452.13,-67926.14,56374.203,-72780.336,98567.92,-9516.804,-25386.871,-94897.34,89315.02,40486.707,-54828.473,-11722.569,6090.04,-9138,1950258614
9,37138,42639.12,-84436.79,-90729.055,36931.36,-19315.994,65893.555,79482.445,-67646.805,54662.875,-22494.621,-30108.838,-15575.273,-45997.203,90702.305,-31349.76,47614.895,49475.45,-81399.03,44437.984,-67367.234,66917.055,88673.52,-23200.715,-43676.8,11716,347833391
9,-10125,42848.797,56729.453,-98439.14,-88417.16,-47149.703,84085.97,74759.06,48810.67,-71882.43,-70882.06,-44293.035,23764.344,-82741.62,48838.2,99318.96,71510.97,-57791.082,-87157.21,76696.76,-52460.047,86212.35,-49228.848,61701.76,-83311.23,-85517,709134501
9,12855,-33045.934,61481.965,-83146.03,-42018.992,-52988.617,47019.086,88170.18,-30846.023,59931.94,73225.41,-40473.59,11327.034,-52298.81,31831.082,70508.94,96926.336,95568.51,-65940.66,55269.23,95173.13,-14467.706,2461.4846,31858.62,-25728.395,94266,406019596
9,78081,89534.586,12402.606,66583.61,99190.46,95041.71,-39925.9,39889.785,-65028.69,-55308.688,39977.02,-72107.14,73211.49,49497.543,59286.527,-62758.266,-92715.68,-6209.015,-36600.93,-35544.035,-43215.844,82266.69,17090.465,-16842.846,-84195.914,54389,1595755318
9,81001,51103.63,61651.33,-67336.77,-75678.87,-27012.498,-19212.203,-51948.277,91971.65,23220.504,-20406.793,-88666.39,11944.909,-99144.914,-81038.734,-90259.0,61444.984,-47865.6,72332.18,-77754.37,-74788.02,-52646.48,-49090.47,20081.787,18229.04,30907,1855605908
9,4308,-92720.0,-15736.695,59536.78,52617.223,-3597.6865,97257.34,96551.73,-16990.385,70898.82,19585.9,-30887.592,-39909.254,54711.152,-31604.732,1759.9559,-83795.89,-85212.39,99052.516,-30755.693,25108.348,-38231.43,-71739.62,-82038.836,-21486.312,64335,1069150943
9,25833,-21365.646,-89834.984,64953.453,18827.22,24894.283,-19162.914,8761.227,-76807.414,-53310.023,-72067.195,93899.2,-48346.793,63516.363,32252.46,-79606.97,-29544.168,-21010.504,7755.095,-36256.043,5697.8076,-87732.586,11806.961,-80757.914,87175.266,68429,3126316916
9,-19031,-96023.29,-71729.03,83627.87,32263.97,2387.7976,-74308.805,51414.52,84841.24,9497.129,-45405.973,-20323.346,27312.328,-69801.484,72525.016,32301.24,46191.52,72918.33,-58813.824,38573.67,-35992.06,63650.62,41579.69,88217.53,-30702.045,99998,2210587819
9,30060,40952.93,27624.514,65082.85,-93027.98,56573.375,-94951.19,28367.852,-84521.414,-34677.965,20555.332,91761.67,-29590.373,41695.535,68677.695,75842.625,-17935.076,-43483.48,-43317.734,-36999.402,-56324.73,-26964.203,-74832.52,-45665.062,-96625.2,41065,115247266
9,71150,18766.055,-38760.09,86734.67,-52221.574,35858.906,-79896.91,-70246.06,503.18097,62287.625,96077.94,79230.234,28501.348,80578.516,75560.43,85951.77,-18632.904,-84527.18,58043.805,86383.734,-28663.48,-96010.59,77768.695,49953.91,-35516.73,-53419,3055056248
9,41084,4242.473,-47352.06,-35768.402,-96776.9,86641.875,-40782.152,-37322.69,57046.48,78557.68,-1921.9812,35811.598,26937.107,96674.99,-43119.723,5884.896,33651.086,-62480.324,-47988.64,65915.56,48072.2,-66209.03,71505.36,-16223.693,64371.535,-30125,3361913221
9,-89533,-96040.7,-54032.848,34421.17,54423.8,4571.978,-32493.557,-88778.836,-10198.339,-67906.41,96937.75,91512.45,-63517.434,32807.285,79558.96,-91562.95,-20510.666,82659.016,46852.914,53922.914,-42479.867,13673.102,2610.1401,-74341.17,-96783.64,83964,1606852573
9,73083,-82782.84,-16101.96,-40906.695,28274.578,-70781.21,70267.91,-83084.09,-43440.24,31029.81,56628.37,12567.179,70515.11,-79494.09,8900.042,14152.022,-14273.622,17234.316,74379.32,-61690.12,51360.484,26209.885,-43575.008,44931.367,37432.246,30061,2674094842
9,-81468,54773.734,-28340.871,74300.66,15601.829,-31686.836,4454.8735,-8368.438,92640.695,-76770.55,-37433.98,18684.975,-40662.98,-70642.17,-15503.439,55422.457,-99159.39,60065.477,-94227.43,-36211.867,24280.633,-86048.87,27522.598,-30928.969,-69973.86,44931,3946001062
9,-1610,-22351.684,84321.234,47494.062,24569.45,45291.21,-62405.06,79191.164,-92139.625,-52910.477,-68.20887,90627.93,-84064.94,10057.767,69877.586,10512.61,-73841.93,-40515.297,11477.528,-88635.95,-49258.14,-70057.18,33609.18,-48386.875,35844.855,54252,438859207
9,-64568,-68493.52,1203.3923,40665.504,-57131.84,16989.748,-52327.57,-20831.176,-6148.2593,-75292.5,53601.504,-1102.9089,-93564.13,42565.5,44280.63,87215.41,-73661.79,52599.027,-95243.35,80572.35,-89875.695,-62749.844,75163.67,-46366.715,50501.895,34921,1039092640
9,91486,51392.234,-90737.836,85310.04,-12565.453,-89029.56,-9320.435,24388.498,-40889.02,-1035.7921,-66808.336,-94631.3,-1460.4966,-63376.027,-76095.945,-37135.94,-5306.5615,-54652.56,-44408.53,-61327.914,63273.16,-31593.135,32596.998,91847.93,-46021.906,-22212,3382912171
9,-54110,-2209.83,97543.36,67282.375,49586.363,-75614.805,62374.03,9887.357,49362.754,5746.109,-1493.5085,-30214.268,18460.969,31374.922,60672.992,-48591.527,-67850.16,32430.07,-44763.234,36451.703,85900.58,87998.53,74154.56,-50155.926,-599.71716,-30113,634766026
9,-51866,59013.184,27636.738,26185.906,6336.7344,-70690.71,-69196.984,-21529.691,48120.06,-24178.545,98349.49,-16256.883,76594.01,-76422.9,-58837.902,-85936.65,31049.48,57654.227,56764.555,49901.453,-54531.45,6093.039,-71771.914,20927.088,-79546.52,82909,3065051312
9,66382,44524.9,95303.39,-89069.29,-97438.01,89373.08,-5322.3184,-53148.734,-38074.72,27129.646,-23515.076,-32164.494,-71617.88,-52434.36,-98492.7,48322.863,53839.027,4307.5254,51388.387,-97915.03,80774.88,6732.341,-82617.195,-74904.35,48262.42,73942,1859295295
9,40591,43640.77,-46152.957,47696.332,-71857.59,-6796.925,39714.566,7227.9575,-73049.12,-36378.36,-77424.484,-27351.822,53788.438,-40190.82,-18111.898,782.83356,-41731.633,34089.824,39469.23,80478.97,-15676.898,-55948.176,62440.25,-7589.245,65835.33,2027,2258143715
9,33327,-42166.293,88165.26,-17149.508,64925.926,-61677.508,-43329.586,78660.445,77855.29,-5994.4253,88542.53,25781.49,24780.459,44667.805,91128.33,-81224.195,83788.05,94105.59,57764.7,-25845.432,4442.739,21230.977,-63698.375,39649.984,-58930.2,-11681,987810963
9,-65362,-95960.75,8276.007,-34671.01,20917.889,-24212.861,-47624.734,59312.54,-73029.56,50687.043,-50770.85,-86156.76,89337.4,-60670.89,9166.614,51309.656,39838.023,48549.785,61022.28,11484.302,69855.22,32601.932,10710.6875,3929.2065,-49735.93,74791,418955077
9,52159,-4230.501,64255.336,-29208.21,-54652.23,23049.736,-73498.07,-78396.03,-45461.29,-62742.707,52280.31,-95585.83,51084.203,25754.928,55953.035,-50559.156,17905.826,93120.38,57546.9,27911.514,-40878.805,-30735.453,-69184.08,-16205.515,23459.508,73452,3734011807
9,47773,97261.34,-49749.684,92678.555,50784.05,799.3024,-94360.6,-15250.069,-75548.62,72802.13,83962.375,72964.484,-19197.73,67409.95,12054.191,43762.23,-53772.023,89883.57,370.1478,-86509.26,-56951.734,24057.006,11590.032,31183.58,87903.2,-77327,885556444
9,-15247,-84691.6,-64483.64,89394.26,46944.383,-55259.207,14650.738,-99891.83,12565.653,14622.16,-26964.322,-16699.775,-11618.932,-16411.795,49910.72,-26141.383,47147.543,8823.764,-36337.14,-84577.16,-25957.145,-17662.082,3311.2678,-47078.78,-9888.715,-68038,275541777
9,-59161,-26045.244,12626.778,64321.047,2125.3447,49211.914,37414.027,-98794.56,-6953.9546,-42892.582,6102.7275,-75917.77,-81332.086,-35790.895,57862.598,37399.06,16702.8,-97524.516,75559.445,97527.945,-66078.125,-49573.434,53033.438,-60960.496,-1285.5117,73655,1068923846
9,70473,53210.75,20378.828,54650.152,-78971.51,-87100.99,23815.379,-56824.55,-76285.92,97141.19,-30434.979,37182.797,37982.293,56421.402,-93574.39,-27736.137,-73229.68,89087.43,-59753.723,-31373.232,13832.983,10948.147,-58104.844,26711.055,-5810.671,-62337,3631920625
9,-90422,50608.207,-10696.597,-35752.133,-12208.176,57508.52,-29903.248,11425.339,80733.555,23181.291,-1521.7275,14825.244,58044.566,12005.572,6343.333,71512.45,-50737.11,-40211.39,55233.305,-67163.875,-13174.358,-69622.43,95816.375,60938.33,-23126.188,64859,3124355779
9,58781,-19338.996,20508.32,-92083.52,15130.767,-44625.54,11075.05,27582.213,-97586.64,11854.946,24069.129,-29637.771,-35194.22,-20321.37,13462.101,-78160.58,52863.473,-39592.156,-84564.305,-34589.29,-23656.852,44161.87,1953.1477,697.14484,-85734.89,-88659,2320924180
9,-52575,-33764.652,86790.06,-63286.2,-94667.03,-28905.197,-59779.71,-21100.678,44912.47,48074.457,-66091.24,72997.12,84828.59,55348.637,59779.8,-57963.42,85248.59,-32048.826,-86515.64,52016.7,-4683.325,35988.9,26881.473,-82968.79,39316.57,79494,345138678
9,-46439,-88184.75,95201.95,-61801.316,-84669.79,-14509.368,72381.055,-42647.535,51440.14,-4519.2236,-6615.2856,74768.4,-71631.6,53825.62,-70809.54,-976.05005,-12530.437,-49994.48,-82876.92,53409.65,86565.016,71487.27,1437.4049,-70385.05,231.63573,76032,891926467
9,-96298,37175.402,-6588.8574,41263.297,25205.904,22669.674,29935.832,92598.48,-41763.293,39415.38,14880.521,-18141.621,73650.61,11933.589,95611.61,59561.688,-78640.61,81317.14,-51033.918,16402.12,-6229.6753,99529.55,-17505.809,-51328.977,12642.243,95359,3507355096
9,95704,13256.733,59965.01,-80862.31,39870.43,13030.855,-63441.555,-81838.945,77309.31,60880.15,99419.84,90725.23,58216.918,-30168.389,-39610.926,63292.72,74076.94,-89087.71,64390.375,73182.05,96798.57,9836.341,-23064.525,-94713.34,80306.04,-71206,2916849994
9,-74202,8141.729,42046.316,-66515.516,-90988.375,11779.712,-72876.78,-80878.586,-49349.145,22870.348,-34016.688,34111.723,61541.3,-45168.258,52538.258,-28645.828,23513.463,87893.71,19851.312,-17046.047,-90141.96,-78961.086,-49348.652,-63149.566,-82890.31,22479,
9,72616,39405.504,79481.22,62520.72,-56880.418,-16409.465,-52292.367,60073.703,-19380.617,-14220.084,75839.77,-78548.22,-65025.863,49488.82,19297.31,-55240.066,-5281.0693,44350.33,44339.137,-95777.94,-31027.018,87701.81,-11086.314,34620.38,48533.863,9029,1393530317
9,-58299,-69471.35,80439.4,28770.74,-30952.504,21821.05,50794.78,3684.4395,51451.53,10028.135,72983.39,91089.36,53951.438,-54945.855,-48076.516,35751.67,21486.494,-75954.055,21426.242,-27.250086,41601.703,-66447.02,-71137.43,-8773.899,18007.607,-64360,2412950844
9,-97654,82750.375,39989.58,-64475.496,-42737.805,221.26648,-82645.8,-53140.418,25149.135,-17499.861,-62646.598,61943.492,59526.63,68366.83,89862.89,-75126.18,50647.367,12275.605,-23759.732,48098.72,16568.492,21051.334,78094.27,-70274.54,5994.5596,-72256,967589571
9,-94268,10503.557,32661.57,95215.375,50525.5,-70823.3,93654.29,17949.654,-83661.9,-22411.2,-23432.709,2363.2927,17435.564,19759.004,-35813.367,26458.328,78682.77,76694.4,-61885.39,31874.56,98357.55,-64673.574,-22835.572,-29285.402,-91235.62,96559,137644187
9,20092,-64955.863,-51510.594,-99154.02,-9421.237,60991.594,63371.86,82855.445,80352.38,-68789.6,-37493.023,-79742.2,42472.18,92901.82,78706.516,89559.99,34657.63,15593.064,81808.4,-78902.4,-88147.984,20375.902,-1315.896,-4672.66,-12291.623,88040,2538888938
9,90440,75905.08,52763.246,-98306.92,55685.848,95970.23,-98478.54,-34658.62,95981.91,41664.01,48429.4,-40604.016,37082.953,16496.496,33575.508,49855.93,96581.336,75250.49,-32536.367,74103.09,82042.26,61199.434,83513.15,65815.69,12631.333,-95904,1048387915
9,41950,-50576.445,725.20026,-61016.184,-78607.58,-12308.223,54616.53,86715.36,-16019.714,54079.27,-38976.914,-38525.33,59443.355,59372.79,-90817.35,-63021.234,58684.68,-52285.27,-44206.285,63171.883,98007.41,-10841.488,19481.654,-24696.326,96927.78,-90400,1597766483
9,71007,-46840.914,-11437.018,90748.66,29206.451,-66368.55,-50766.04,39674.438,-46027.008,-80617.72,-91558.02,98349.68,74449.39,88474.125,17562.693,-8494.433,-76719.13,32688.758,17564.336,-59571.125,26986.246,-14714.6455,31443.336,-75292.625,81501.62,16725,4017159186
9,25703,64880.195,42913.367,-28274.334,-66413.97,58491.98,-57683.715,71928.93,-12738.615,74031.1,-5432.361,62041.453,-84200.234,58815.25,47546.49,43582.5,-46866.254,-66246.34,39327.1,52136.89,50421.48,14448.779,26783.727,91001.58,-22718.904,16333,2056481070
9,-2942,52349.332,52198.273,-11493.026,-30775.74,84527.305,-99897.31,-78417.13,99948.34,53171.465,97399.15,-58841.664,32470.496,-82189.484,-78179.61,98382.08,-88975.55,-13480.205,-22782.62,73475.18,42319.184,43062.836,-41409.426,78800.03,-40445.297,-80219,3920173490
9,91823,29429.018,-73365.92,-57551.098,-67665.15,51380.51,-79721.37,-98300.38,76957.195,75074.72,-78912.42,-37508.2,79929.92,-28031.414,-88628.805,55764.92,-83625.055,-87930.945,-84583.46,41155.273,12595.767,-86131.945,20864.43,52068.145,93347.46,-42237,3764571144
9,87019,18459.416,-73356.17,-70996.164,-59545.63,-39125.375,-90453.32,48985.47,32581.262,-6646.2046,-94284.25,-6617.339,-4407.644,71296.02,765.8334,50404.113,99588.61,-70238.91,-8425.944,-96402.95,99166.89,-34093.15,71984.19,-81948.94,-93541.805,-91152,1893431534
9,39658,64760.188,-49390.754,85816.14,11502.786,56865.86,94719.21,82788.79,133.06413,12753.345,45340.496,-13323.524,-54146.04,-29620.697,12207.35,-78481.64,-22019.227,-665.3386,26929.107,-68856.79,89233.95,-66065.83,-2420.8105,-69271.914,-85902.08,-25286,1559273306
9,-55619,35383.008,81329.15,-73663.31,-70735.07,-45929.223,-38309.168,45135.13,36430.83,-52396.062,45363.69,69280.66,-41547.8,-40043.23,-29019.303,-54102.625,-80844.54,17541.77,2042.1034,-87686.04,-29951.021,20561.764,-86970.83,-64744.195,29294.791,1028,1949853112
9,27656,90006.23,16069.257,-49169.99,34539.17,-13840.153,4956.8403,-12422.524,78887.84,24598.744,-83412.3,-95439.58,-80822.26,-32458.523,-12534.003,77725.234,-45335.008,39191.01,33411.883,66903.805,-388.58334,-86543.48,-81992.06,29789.494,77990.09,5686,2500722391
9,-34526,-52946.047,-11225.313,99463.71,-60473.6,7827.6997,-25492.95,-74848.33,81416.414,70421.016,80713.34,94219.445,79981.05,-78853.016,-73944.93,-50538.113,-20531.24,28098.215,1415.7083,-64539.88,-71676.59,-39217.652,-95265.58,-27562.238,54442.75,-89787,2595258926
9,56478,-65031.57,74772.375,89039.23,47033.51,21481.305,-85526.84,36142.387,-44182.953,-47238.137,-13548.3,-26333.854,-14052.378,-85179.91,-80647.06,65049.35,72665.164,75.702126,98133.055,-41497.625,9084.669,93547.27,-66700.266,55189.06,72387.766,-2763,3005991968
9,38482,3460.2534,-88145.73,97236.96,-99858.04,39909.273,-64012.44,51177.742,9703.08,60682.547,91440.336,2488.6353,19321.205,-33063.99,-48760.85,95410.58,95589.03,72337.61,-61192.348,-57562.535,87550.766,64756.36,-42613.71,-28190.477,33307.223,-40878,1383554875
9,-40978,-84786.42,93360.78,-69449.57,55994.156,88793.414,92353.086,98925.94,92874.086,-27390.025,28540.514,59365.516,13453.448,-25123.941,67650.4,-10289.711,69187.52,86152.11,56930.59,98095.016,-57435.07,-31381.795,-7543.628,-24807.996,-53080.535,63155,2728945009
9,62611,-19597.398,-69711.01,-50662.3,-96774.57,-34165.88,-6226.7305,64799.766,-49652.35,51243.324,85215.57,-33770.977,-85631.12,-62318.082,11634.904,59104.867,46371.48,-26997.842,42016.62,99376.02,79137.9,-39104.117,12979.873,47852.01,66492.555,61884,3954295536
9,-80913,23246.297,-44642.77,-89822.62,93505.17,-31687.164,-53701.27,-99447.83,84557.83,55181.47,32457.441,5500.915,-16606.219,9538.977,-50200.22,-14537.535,-26761.34,42722.734,-19611.617,29546.375,83915.66,-29470.717,-45086.63,56795.395,-48489.22,95623,3358713129
9,72748,-95582.83,81472.64,-63854.484,-42909.133,28495.295,33751.695,-36303.574,-22362.156,44240.547,-82315.086,54803.668,96474.78,-76816.34,76455.68,65198.793,17668.625,48192.305,-15759.674,-9102.727,-15420.062,80700.75,21470.416,-30281.316,33568.703,-43521,1563537656
