id,cycle,setting1,setting2,setting3,concentration,flow_rate,compression,pressure,volume,mats,dense,volt,cap,stdev,temp,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,ttf,ts
4,-90568,94165.99,-76293.6,94415.19,-16786.422,67582.42,-18485.951,-23375.584,30923.654,-37278.984,77930.51,-83466.4,-95935.67,49118.156,-76776.836,-61017.39,91095.125,47275.477,-65898.95,-3020.282,25045.1,23585.758,21897.246,-28951.664,-94760.82,-40773,1737882084
4,8020,63606.25,-79337.79,51934.832,67790.695,69119.03,-96487.914,-77355.21,-60948.105,45871.707,-8875.911,-33823.605,-6981.2466,-62920.336,-1168.9264,70433.164,51114.76,-33116.01,25269.494,37613.72,-62799.25,9797.043,30699.44,4515.8364,-61002.543,-80221,2620263608
4,93998,26586.232,73725.38,-51608.38,28303.209,95826.555,-38529.992,70827.81,-84116.586,81782.31,-63983.586,-77548.734,-22203.957,-96344.84,-60591.816,-28569.686,-44607.934,-53122.574,72590.805,-92173.41,63931.15,98069.62,-88991.8,-18978.979,90445.984,78537,2293893300
4,88992,-73991.734,-20421.469,52427.38,-46055.938,-68173.03,3964.0203,-8385.865,-43150.492,-42230.93,35957.574,11294.475,73908.85,-74597.914,-38080.824,-54583.176,80138.836,22398.48,-95834.05,14883.509,19223.1,12981.995,-47385.24,-72381.984,-36470.03,34072,3537183272
4,-83249,8422.217,-27046.008,-44215.36,-69858.23,4450.353,23953.63,57361.17,-37587.566,17651.973,-55000.715,28131.395,-1505.0573,20345.736,-30795.727,11392.742,-93057.664,55024.98,-98958.195,-50370.938,85860.65,-9431.611,-11641.733,63793.57,42057.996,64324,4037784186
4,19377,-46386.375,33197.63,65032.62,81094.73,-2168.835,-7294.3726,78887.73,59475.973,79678.31,-6269.7783,9066.915,-95748.78,-45785.438,11049.466,79735.84,-35827.133,14112.759,-7019.032,7201.398,74401.49,81325.04,-64575.47,-10742.541,75804.164,-80405,1028351569
4,87550,-23611.535,-41846.055,14169.25,-27328.559,-51974.07,2255.4387,79252.04,22662.03,-33252.938,22779.87,-10828.58,-65890.836,76471.95,-89764.836,-66270.25,47382.83,-4487.008,29948.174,35103.125,78360.805,43624.273,69264.625,48313.06,53327.77,14853,3826229937
4,81470,-43048.86,86323.92,-55038.344,84308.086,63087.03,-92462.24,2356.8042,84538.375,-87692.09,65081.14,2230.5754,-38322.516,76996.9,-92620.555,-15201.461,-28828.018,-13894.617,-56022.496,-15853.374,23219.592,475.68515,-57749.78,5693.4995,88785.17,50063,585275718
4,84317,70571.23,60640.4,-38663.57,-19858.457,-85651.17,-28480.494,11205.824,50681.145,-55729.547,29656.424,89654.77,-92956.24,99849.01,-89216.91,-93508.555,82672.8,70827.29,20506.328,-50327.34,55576.51,-5079.6533,-10261.22,91603.36,27269.203,18646,
4,-56294,-97495.695,-6657.6616,-25114.984,35559.734,46359.95,-76435.8,-61836.234,6531.5713,-55878.613,40486.973,42858.676,68872.445,-20976.637,-83500.984,-14019.309,95612.66,6128.2427,53318.582,-60043.152,83763.99,25409.7,-62050.04,-6944.197,-81918.18,-8217,4000329195
4,19603,-18337.77,86676.81,-87797.06,52630.145,52889.645,8283.912,-71467.67,-19019.559,-2367.1372,-99030.6,85386.664,-8569.374,-59697.4,78539.9,-79592.53,17719.98,-14245.155,-78954.56,18432.91,-58459.5,57052.04,-37430.477,-50899.062,-37029.61,-60225,
4,-315,-10659.239,-12873.911,-86511.54,75486.08,44865.4,24689.574,58532.484,-71850.26,9864.507,99333.39,90867.91,-57596.594,13682.315,82159.6,-21052.17,-59533.465,14996.847,85598.33,-30088.623,1757.8108,-62977.74,-11139.238,-58836.406,44372.473,36191,2553028150
4,91071,48369.125,26019.406,-13974.259,-92733.695,60292.734,-38190.16,-34704.168,584.3851,-5569.791,-86984.74,32203.633,-35642.184,-39032.14,70221.44,-27368.541,11056.518,54522.465,65530.723,95443.56,-56177.86,-77443.55,-19043.809,-73398.484,-24365.95,83925,3054148314
4,54097,-52000.11,-87473.73,-67715.26,9232.651,-49896.52,-68465.984,-78755.12,21857.629,-12413.327,32856.31,51883.445,-44190.566,-19728.57,23447.207,12346.131,28754.953,-31775.78,-14137.016,-64012.73,9302.514,-6718.6284,-72480.09,-20656.27,77391.18,-58104,503961065
4,19150,25449.361,14436.223,98221.195,-25273.35,-19210.377,80703.81,-50462.02,-35167.4,-32875.91,21512.3,13762.998,81716.18,18612.908,81158.766,-96502.32,89333.71,-60863.445,-3201.0122,-72751.41,-51084.477,78880.93,14936.148,26619.455,-73377.71,20903,3857895877
4,-28675,5711.726,47875.65,-97389.336,-68552.24,95814.23,-36847.4,-29793.064,10194.856,-81110.98,22251.43,59286.168,-72079.19,-6725.2944,55077.973,-91543.46,22365.777,-88237.37,38969.96,-10674.122,46814.457,-34128.246,70153.85,55152.77,-99270.586,26359,78123443
4,95008,-6777.088,-68552.14,-53016.027,-61386.17,-56042.76,-51793.633,39572.043,85840.91,1166.3258,-72894.34,36808.875,25458.53,24216.607,-10318.801,53717.062,70039.3,51503.918,29039.096,90018.24,32974.62,-23340.92,-62616.504,-66718.24,42623.785,-6167,4095012887
4,23006,96344.27,32655.365,-49292.746,72322.8,79894.32,95692.09,93991.31,-57496.293,2634.2725,52497.504,52948.91,85792.69,12605.205,-29826.312,31716.531,-37789.56,35024.523,64959.43,-48302.32,10022.229,-94764.805,-6097.611,55254.586,-14891.747,-59187,3807631900
4,76007,74403.586,44225.555,-71469.04,-58625.332,-2758.6348,-86889.83,-72148.02,50149.07,74660.016,-65656.28,-78736.23,-67854.12,57804.68,-95852.72,65072.184,64553.465,63082.88,-15935.342,-25240.709,45282.016,71997.71,-83569.3,73114.84,-88099.63,29874,2184044856
4,77295,-86365.664,-93648.94,7910.733,74185.22,35162.973,27994.07,-4015.567,63836.6,23372.17,-96217.305,66988.43,-35509.992,-67021.59,-12730.724,79093.805,-39078.098,44569.184,-27967.342,-24822.81,62424.76,77648.74,36721.83,53476.68,94711.97,-98982,2393528086
4,-85322,-71819.9,50982.332,43697.8,-26899.732,-1703.5198,-34189.92,57635.066,58090.855,-62323.84,20636.709,-62132.367,12017.85,-51155.36,-73651.34,-93366.14,34286.645,-1428.677,-82646.625,-62485.566,-62215.21,54208.688,-71762.164,77249.016,-403.6873,96387,2933182368
4,-34596,-89140.14,68632.85,36295.035,91683.46,-31343.31,-35768.83,82268.87,-57213.76,-87281.63,44626.93,-69141.39,-13979.206,23286.205,-70468.195,-20383.688,61374.34,-12015.315,-55688.14,-5393.0195,-61486.992,94511.69,81268.47,-62874.785,15159.896,8055,1305355025
4,-66470,6722.041,-76177.66,16741.76,-60609.36,7724.4854,27263.244,-93291.21,-1340.177,42897.78,52307.37,-70918.914,49133.094,-24835.518,29204.232,7933.59,-71132.94,56576.145,40075.617,-41383.957,-22196.338,73818.164,92763.74,52901.215,-5065.917,-2568,524335150
4,-97408,49045.406,65939.51,30716.434,-15527.913,96006.18,82464.39,-9808.097,-8020.335,3819.0205,72423.445,68864.234,-33032.324,-5249.515,-70281.99,-12998.564,-13943.416,20501.607,-24992.41,79161.04,-7664.76,57246.04,-20336.393,19655.205,98306.875,-60339,3671012563
4,-9684,-45768.035,-88042.09,35200.36,46222.69,76869.414,-85315.59,5299.292,96133.484,-43453.22,67561.65,22290.742,28778.562,15966.629,-12662.127,78020.08,35157.277,-74627.55,4559.328,80799.09,19622.582,45443.29,29246.08,33371.562,92707.93,-36055,3554985056
4,28456,-31079.03,61733.785,18357.926,72512.336,-42777.812,86506.125,66090.54,-68382.6,74429.18,-80020.07,44259.95,86136.92,-46185.992,-14491.101,96589.336,94272.44,-77718.73,29395.35,3947.2065,39.521255,-27008.396,-56207.266,81486.336,-42210.547,16090,1458076821
4,-96177,3924.427,59316.043,78314.49,-84370.99,70840.11,-90451.7,-69533.62,-41411.215,60102.215,-62079.246,-92187.49,16685.379,50402.684,-44670.566,15703.473,-68246.07,7131.3496,47492.816,-68517.805,88308.18,-39927.98,-4404.434,80765.64,20203.719,-26574,3295830376
4,-79256,-41496.848,-65292.656,44877.56,-37466.24,21653.775,-36997.87,-63221.65,-5255.022,-51964.695,23674.236,-10697.408,33972.25,-73638.01,14304.812,-69095.56,-23217.13,57791.562,19741.133,9765.803,10465.765,-76285.016,-26066.35,41758.375,-32695.143,-38827,2970075055
4,73950,99645.25,60620.613,27745.87,-75098.5,-3722.672,-79026.555,47236.33,-44685.117,-24589.824,-2168.205,32272.973,-71560.555,8694.093,68527.16,19155.174,30369.629,-52218.73,59262.71,38324.15,-25749.373,-23105.506,-17781.574,36614.04,99017.67,-20945,615336888
4,91991,-45499.742,60832.105,-70525.836,6842.39,32423.252,-12561.045,-91125.26,-30242.172,-85318.914,-41385.098,17278.695,69717.06,-76927.51,-52596.227,-55771.98,27443.48,-49008.348,38317.8,-79568.35,25957.697,61876.523,-57918.316,-21700.287,6665.5283,-27962,3097188912
4,-66672,77570.23,-13884.291,98002.87,12177.202,-87030.54,-28323.758,91472.09,90190.19,25662.854,-11.093664,-92438.09,38499.645,76425.23,91517.516,36745.758,19841.256,45219.617,43162.508,-99001.516,-87513.32,-86059.164,75822.336,-16667.668,43543.348,-18675,2052181643
4,18533,74666.43,76537.27,2012.7008,-96196.09,-27253.037,82195.8,-7536.641,-63978.113,8782.36,-43147.473,2112.1592,95035.44,45792.44,96291.51,69437.945,38747.29,12596.643,81353.94,-7255.2554,73951.05,32252.562,4118.428,-86378.95,-5970.65,-17193,1871678695
4,87397,-68821.805,-25219.176,27800.523,16123.079,-46363.086,78597.91,-69590.89,-90909.19,6606.9087,13165.932,99415.234,76531.66,41254.246,-12475.011,55220.598,32172.451,-86105.16,-70760.89,59699.62,-92377.18,74234.27,19116.68,14408.793,50279.547,30302,2501339229
4,-13546,59782.13,11924.696,23055.555,19827.69,88697.664,50150.63,-64792.094,-8086.5127,-39166.734,30644.438,3972.9587,-45128.64,19721.094,59883.05,-89787.85,-2354.9856,85322.22,-67743.73,77514.734,57639.766,46708.074,-86187.52,-28544.994,-71226.98,-90187,2404736860
4,-85891,-31693.732,20374.062,98587.24,47304.26,-43467.66,90064.07,28387.969,88619.04,-81855.46,46215.81,-25814.018,-84615.734,55751.207,64495.53,-79471.86,19362.104,24882.346,19749.07,3203.039,-38769.68,30421.104,31860.326,39476.29,76196.1,5150,3460757549
4,12674,11012.786,-43106.082,-46891.516,53365.133,30755.725,-18129.979,-42020.094,-34441.59,72417.08,61555.89,99777.19,-74357.695,25608.973,-60959.938,-50093.164,-64767.81,-81237.91,15631.815,-81285.305,-58932.51,39360.562,-41465.92,96783.71,-49077.496,-18776,549756875
4,67278,-22689.002,-30943.727,-35860.17,89133.04,-22491.879,-25314.715,-46948.715,-3105.7815,13609.518,64409.78,-23479.246,60400.934,16289.357,76260.85,-89146.44,82257.52,37542.3,49754.207,-1745.8916,84529.37,16488.064,81972.56,15704.886,99267.79,75819,2824440700
4,-47224,96475.23,60414.758,-50430.844,59480.777,72952.23,3418.72,-48451.695,-4744.463,-90454.09,-18495.773,45878.895,-61988.984,-92131.35,17287.57,93435.39,36766.3,-74435.3,77375.52,-89153.73,60947.324,49435.297,60691.48,-15069.421,-5663.0894,17450,2828344980
4,93461,75358.625,1009.2957,310.88657,-96576.48,-79648.23,59000.953,64207.84,59011.527,-77099.79,-61580.824,94269.26,-59280.3,-67148.2,-44914.582,-15626.662,-62630.527,-46519.53,63462.387,-21724.697,-48095.348,67327.32,51930.46,-74296.35,19505.965,99826,342385114
4,82116,-16306.793,-70193.47,-40939.86,17242.783,-13550.413,-49699.65,-39594.395,-21890.973,64162.21,70585.32,-47925.797,-573.7806,-31086.104,47411.562,87708.34,-13071.321,26447.871,15347.398,-7746.8,39014.203,59074.363,-66846.28,-98935.76,20566.012,66737,2456471703
4,-48875,-71013.15,46544.35,-83098.05,2343.1865,55921.5,89655.37,-69669.805,74741.05,-14919.011,-60609.086,-96911.375,-43625.938,-69351.51,54131.703,-71125.766,-91885.7,-86179.375,-53701.15,-1768.1952,-81748.42,72727.97,-96647.95,-29887.982,56407.082,68467,716556326
4,-52679,70115.016,78708.32,-42902.465,-17668.23,82059.59,52801.195,47856.938,-14645.105,53674.426,-67066.79,-5785.645,-28475.023,-2462.2886,657.26025,-22699.29,61542.047,-31176.016,35745.832,81646.44,40556.996,-48837.363,21653.781,67652.61,43313.316,-49276,1127789230
4,6308,34827.445,63983.777,-68951.49,47086.22,-10653.344,38595.83,-60417.664,57255.92,-84936.67,-2846.3997,-40304.605,15488.688,15900.564,46682.605,89226.69,-52491.277,19468.05,-13778.018,45406.23,48243.508,-17740.627,-61249.5,48758.133,-25785.611,585,847766421
4,55430,22184.266,46481.26,90354.25,-5315.4507,-78371.72,-74425.81,98800.17,35153.137,-95773.59,73849.85,-82325.92,68191.93,-21582.932,17436.852,29128.379,24907.707,-55671.777,41971.375,-96004.83,12953.718,-67464.37,-33496.258,14741.597,-74223.414,55867,881693434
4,28183,54688.508,18376.764,-923.09045,62323.77,-6687.0703,-87113.2,-48913.6,24654.451,-82832.664,6881.3516,-65543.875,-86827.29,52042.633,64110.31,-34445.97,28002.984,-84945.21,19963.861,30683.582,-84682.44,-84935.48,22797.205,-35505.64,-85399.04,-24633,2744027636
4,81063,-41030.152,61370.59,85462.57,86085.77,9285.631,73795.414,-99118.38,-28492.596,17551.387,56031.5,-6932.6606,79146.95,89273.88,-87239.14,60796.195,50855.953,-88473.15,-64023.2,-95893.48,-71935.75,75173.03,-43553.004,50730.047,84028.6,-21254,1146556866
4,78323,76562.56,47517.4,-90491.42,-85558.36,-37593.652,10357.827,55293.848,8085.885,-91097.28,45634.67,-37516.39,98107.29,-75399.414,78257.93,-38484.273,87165.41,74891.66,-58227.01,-14543.525,24088.543,-42578.68,-26363.482,30913.617,-81987.97,69537,3167195681
4,-26758,-57114.824,59737.12,4926.402,-62846.652,56161.6,-16426.463,67750.17,73982.62,-47495.426,98613.86,-90841.3,-57293.44,43445.43,62263.367,-26116.143,76370.49,23547.281,-31271.674,-55288.496,6146.532,-82935.53,-93831.445,-41142.023,39257.418,-95681,3836469403
4,84185,-64233.41,90816.305,16455.47,-19726.24,-71779.18,-14335.253,-67374.375,-54384.414,-23447.855,8550.132,-78514.03,-56266.45,-30901.344,77977.02,14307.503,56624.94,28667.23,-38676.207,-64703.2,3526.1716,-19592.39,-41543.156,48570.27,-30931.77,46157,28992586
4,-52784,22796.396,-96012.27,-75805.555,36146.99,-2083.0032,59971.926,-80501.84,33088.215,-59276.957,-83252.84,24502.637,-69819.95,20399.492,92936.73,22387.807,50119.42,56834.883,37290.4,76151.664,21437.17,-18061.768,-19858.344,-80994.055,63232.42,-66275,2031133596
4,-60835,-66859.81,357.54947,-42980.67,-12444.469,91696.76,36791.203,-84764.234,-5481.4185,8320.761,58359.727,-99464.17,76728.62,60828.3,-12585.227,86681.63,-80568.914,-47152.82,-2122.325,-4868.823,21663.836,-66705.47,29336.61,-13069.559,70725.38,-56900,3773170870
4,63671,12453.106,83170.56,-19491.48,75346.13,-41502.082,4201.159,78399.06,87479.37,-29663.629,33224.03,47805.086,-12697.984,-5244.476,69514.3,54356.72,-29158.85,50246.652,-90016.586,-70097.08,17574.832,17719.742,-23559.812,79454.875,42542.254,-1117,1463585650
4,-56983,-98548.92,61669.89,3398.011,-44880.582,67540.99,9585.54,66180.44,80490.43,38408.566,1908.6447,68143.01,-17157.508,55206.523,-61583.95,-17520.406,-77671.38,-96041.25,76170.18,66588.5,-16832.361,18675.482,26283.195,11410.464,14842.181,24044,1812339568
4,13092,218.24773,-31640.953,39405.492,-34471.805,1074.553,6039.684,11491.221,5100.392,90411.74,55821.773,-89962.39,44355.797,72531.22,-23188.637,24394.225,-77799.29,-60851.63,-37467.99,-62157.668,38605.15,-34350.52,37631.914,-99059.17,-92845.73,962,1493943869
4,41551,68125.45,5182.8477,94711.9,26594.266,60190.93,-90010.516,-65129.613,-76850.875,-34646.332,5925.9805,-13043.033,95364.31,44339.12,64684.88,-2156.0107,14304.452,56465.8,69204.54,-94354.04,43231.04,65035.93,85918.51,95910.03,-73711.13,-26717,3573924552
4,-42551,-3996.937,-91004.22,38859.89,-25716.617,39067.305,-21876.293,-44373.49,-45547.105,93245.36,-1051.1212,-16445.482,3968.28,15091.871,-30375.035,-36434.45,17323.77,30207.656,-67642.45,-24179.43,-8672.359,69814.18,46740.492,-24032.252,-75414.66,-48117,
4,35955,22809.25,76749.336,-75299.25,-23494.299,10779.196,-78543.65,7304.6353,82110.99,-9633.758,-66369.53,-1980.5249,95548.54,51621.492,81681.89,40080.28,-36489.586,-94852.97,-78136.73,12247.172,42198.594,-21364.98,-24684.604,85911.31,93209.516,87776,1773952077
4,-91422,-41103.637,-61065.21,32787.906,-72612.97,-32237.084,-96333.54,-29769.81,53267.613,83808.9,-83875.055,-87015.03,-99607.516,11114.131,41248.113,36041.926,-86631.01,-9813.3545,-57131.234,40277.016,38885.945,-84822.305,-78276.266,-74099.01,-12062.246,72095,1166147082
4,37486,-85693.09,-74852.32,62603.734,54424.47,83675.76,-37330.633,-73598.88,53554.168,94101.88,-65683.42,-54570.426,-37799.652,-7361.9614,59083.98,52258.832,-24613.666,-56899.426,57017.188,21216.582,5317.5986,-63375.32,-31873.568,13321.007,12154.689,44352,3658382036
4,-60436,72532.695,-30088.062,97134.984,-40060.4,-76425.88,-93877.195,-15621.099,-29782.58,-56699.523,48837.742,17900.615,-21103.727,49404.6,-33931.633,-31219.354,63717.914,-71188.875,-53316.94,-74753.51,32873.75,13258.416,-81806.26,39479.58,-37584.832,-93832,2946043973
4,27169,69234.555,-95114.37,-35955.418,98119.22,97314.16,-9786.489,53571.047,39168.793,41555.324,24156.621,58645.086,-93884.695,-48570.125,-94640.87,91062.45,-82334.3,-83406.51,93232.445,5252.255,-85387.54,36430.64,68523.22,-60119.027,-94609.875,-56156,2507840548
4,34127,36795.74,-3133.283,91244.266,-93782.33,-24626.91,-83171.24,-22403.797,-83511.2,27307.906,4385.79,57795.52,64133.094,73717.86,-45023.895,-98071.04,-6430.0703,-27199.19,-26622.807,75528.54,77311.81,95893.96,81263.35,-30583.627,75941.86,-36015,88794993
4,-9260,32151.59,-61611.883,-42232.844,-15304.572,91374.75,-73024.27,55613.992,13153.979,-31439.395,-87290.95,-20974.564,95675.1,-11545.093,75810.164,-96371.26,-71271.5,58652.164,-53981.105,20840.648,-7311.006,-94071.03,6827.938,-24143.857,-32398.33,83627,41576853
4,33099,48268.266,-93192.805,15419.582,-22586.793,-4683.4385,22029.654,38418.098,-55733.316,-26353.482,57016.27,42098.64,-21926.53,-482.22,-91426.74,-45965.01,6335.6206,-77725.47,-40722.918,19254.316,47167.816,33136.47,40913.01,99960.57,79390.234,-9665,2631784270
4,-34164,61301.71,23731.383,-7717.162,14978.72,-24648.246,25017.357,-38325.58,34977.15,-32859.168,-24125.766,29009.684,-13840.168,25886.102,-67437.41,-71624.65,-69066.13,-28659.223,55372.727,9873.908,71916.97,23846.688,84341.77,-39806.21,85666.15,-47481,3110636349
4,-3567,-91853.805,57343.29,96362.01,-50139.824,-67201.3,70919.984,55572.94,66826.47,-69537.555,-85801.92,-29365.63,-14025.114,72054.305,-31781.402,-7453.538,-6156.376,-80366.89,58730.61,-47564.367,-79398.29,-4707.754,-53656.305,-29661.748,5415.3965,-32693,3236539488
4,15129,-56314.492,-45034.64,61832.07,86273.734,-46027.64,10045.952,-12133.056,45147.25,81248.414,77938.71,-69085.28,35457.785,-14770.049,-50514.965,55093.74,4626.499,35465.402,8882.701,-68146.83,89050.68,82514.305,27678.465,88826.54,-57080.863,5694,1452201297
4,85619,-87114.484,95203.98,22024.326,17210.234,5682.1743,44008.93,77697.25,-2608.8105,-44192.953,-71015.36,72010.016,-55020.926,-42689.434,-13535.104,-30296.766,-41654.87,72976.5,93055.57,44864.793,89773.55,31841.205,-3380.938,-77483.625,32353.797,-83624,634668688
4,72996,47601.707,-90745.63,-98815.555,-19676.283,9895.09,-94418.58,28237.29,36575.34,-2999.416,-27354.553,-95189.68,-53836.39,33038.816,-71155.42,80984.625,61856.113,-79912.695,-78046.03,77441.586,-22918.719,-98737.195,-57450.176,79457.195,35686.688,-21437,998380951
4,38403,48163.227,99001.71,20082.62,-63122.062,-97734.78,-35405.07,17519.31,68312.03,31191.854,-53524.305,-90218.875,-41112.43,91963.12,29751.94,66729.4,-9484.288,-7412.2085,23905.72,-19555.312,-48911.777,-19435.934,45685.19,-60462.945,40941.3,-45074,706446162
4,56548,87447.24,-61571.64,-68040.73,96909.305,-44853.484,-58951.54,49996.094,-68200.23,46731.152,8038.366,76190.32,16476.682,39518.832,45856.824,-67791.0,-4019.6062,21765.893,-12546.322,-69427.44,-68431.49,-63003.13,38698.99,-10852.148,-92701.055,27111,695933616
4,87721,52746.54,-10806.996,-4300.705,-62660.484,86800.58,-53435.64,-32107.258,33691.598,7073.5127,-64824.688,22771.54,70131.555,23757.688,21561.34,-34841.78,-15894.559,-30090.51,-84386.16,14235.827,-86646.555,59142.473,64611.375,24243.033,25942.664,-36580,2315276196
4,-57894,-6519.2866,-83014.2,95087.266,11286.419,13024.208,99000.836,-893.00543,-64012.957,-72103.72,-12655.963,29504.812,9655.83,90776.22,-34471.56,-68679.484,-61982.79,-35994.887,72805.3,7384.094,-53278.62,-75080.69,66973.266,-57230.785,-27704.791,-32060,1804327723
4,40554,-14081.683,59802.004,78076.71,-85143.94,84017.88,22371.357,9727.13,-61317.848,49844.805,-97020.15,-23717.273,-19453.656,-83144.75,-90789.055,43104.54,-9002.2705,82841.164,81933.48,97386.51,59102.254,18328.516,64001.863,-98240.56,17286.668,98039,867974581
4,-15273,-69814.56,-70016.06,-38664.637,3341.512,49846.37,-41125.105,14558.637,60419.613,-19945.5,63296.285,-67596.17,99163.31,-62186.652,-74533.25,-55638.457,78592.48,90589.56,20909.797,75364.06,-19637.186,30538.523,42634.992,-38140.85,98098.586,28797,1311306868
4,32603,-24078.824,54713.312,-59398.75,-43093.254,-34594.816,-65805.25,-9761.65,89749.81,32929.004,74279.1,79593.53,49773.375,87624.89,-70911.44,-43499.293,-44142.26,-47441.68,36301.285,36196.094,95825.81,-1359.5005,-34853.383,9081.57,32921.184,-91243,3958169363
4,-23596,-96850.57,-24175.98,75227.63,-75588.66,-40912.68,55.766804,-65695.664,40139.277,43330.414,21381.787,-58159.043,-50533.32,-73769.2,-20443.81,-99899.09,93581.34,39726.664,-78186.72,-46173.246,-39407.5,-49353.004,13366.894,35477.754,-88146.58,55332,2323802792
4,-16165,32532.613,72211.26,11287.642,15413.542,7330.4873,99738.13,-81045.65,-46433.855,489.31854,-73317.69,12405.396,-16991.002,-47736.8,-81414.12,-72626.984,-56223.57,50403.688,-16711.559,34277.688,-29802.453,-55410.4,-39745.117,46992.13,84438.8,-11490,
4,-93181,-18897.102,66809.27,-86713.164,57994.355,4735.7773,-84415.74,52227.63,-21589.73,24058.93,-62727.562,99581.22,29374.355,79595.695,59188.695,-53907.0,40984.395,-56780.18,-73971.9,-89153.41,-94848.35,-91849.12,-2876.8052,4620.875,-22966.836,73170,2661142133
4,-89366,-52449.96,12320.391,85551.5,-55786.402,61574.707,37968.484,20817.805,799.8565,-73401.68,59187.355,64626.707,-49375.34,56387.562,-44176.83,60056.887,-62117.55,-17441.639,-10773.49,46283.4,35849.918,45214.598,-17563.83,-82261.55,-56356.652,-98395,3747151248
4,9779,64658.16,70868.41,78463.945,-11461.525,96447.21,-57324.367,88343.76,43321.957,-74407.234,-28136.781,-8078.177,-59662.008,-84729.234,-87376.06,-13785.428,-20095.852,55455.332,-71863.805,92878.16,-64386.758,-70667.82,1763.3558,16380.418,4266.344,46915,2623743841
4,-37442,-79451.61,97161.305,-43339.13,-35789.637,4440.432,-60283.86,8420.745,-80610.61,25090.504,-99626.49,28728.865,50583.758,-58482.863,55833.625,-93995.48,45651.54,47083.242,-27087.55,18733.777,40951.145,74042.414,37017.617,-91561.12,-94832.85,-88715,1011174567
